# 01cc58ba
Energy: Darkness
2 A1a 053
1 A1a 054
2 A1a 055
1 A2 146
1 A2 154
2 A2b 070
2 A3 144
2 A3 146
1 A3 151
2 A3a 042
2 P-A 005
2 P-A 007

# 3607dd30
Energy: Darkness
2 A1a 053
2 A1a 055
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 A4 120
1 B1 225
1 B2b 069
1 B3 115
1 P-A 002
2 P-A 005
2 P-A 007

# 6ef5b616
Energy: Darkness
2 A1a 053
1 A1a 054
2 A1a 055
2 A2b 070
2 A3 144
2 A3 146
2 A3a 042
1 A3a 044
1 A3a 045
1 A3a 069
2 P-A 005
2 P-A 007

# 7467c7e3
Energy: Darkness
1 A1 225
2 A1a 053
1 A1a 054
2 A1a 055
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# a5e35415
Energy: Darkness
1 A1 225
2 A1a 053
1 A1a 054
2 A1a 055
1 A2 104
1 A2 150
2 A3 144
2 A3 146
1 A3 151
1 A3 155
2 A3a 042
1 P-A 002
1 P-A 005
2 P-A 007

# bccabbc3
Energy: Darkness
2 A1a 053
1 A1a 054
2 A1a 055
2 A3 144
2 A3 146
2 A3 155
2 A3a 042
1 A3a 064
1 B1 225
1 B2 124
2 P-A 005
2 P-A 007
