# 2bad8e18
Energy: Grass
1 A1 225
1 A2 147
1 A2 150
2 A3 144
2 A4 032
1 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
1 B3a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 4abbc4f6
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A3 144
2 A4a 023
2 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
1 B2 147
2 P-A 005
2 P-A 007

# 4b1ba972
Energy: Grass
1 A2 150
1 A3 066
2 A3 144
1 A3 155
2 A4 066
1 B1 223
1 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
1 B2 147
2 P-A 005
2 P-A 007

# 6538640f
Energy: Grass
2 A3 144
2 A4 066
1 B1 219
1 B1 223
2 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
1 B2 147
2 P-A 005
1 P-A 006
2 P-A 007

# 65d55062
Energy: Grass
1 A2 150
2 A3 144
1 A3 147
2 A4 032
2 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
2 P-A 002
2 P-A 005
2 P-A 007

# 6c858518
Energy: Grass
1 A2 147
1 A2 148
1 A2 150
2 A3 144
1 A3 155
2 A4 066
2 B1 225
1 B2 017
2 B2 134
2 B2 136
2 P-A 005
1 P-A 006
2 P-A 007

# 70b36be2
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
1 A3a 064
1 A4 032
1 A4 066
1 A4a 023
1 B1 223
2 B1 225
1 B2 017
2 B2 134
2 B2 136
2 P-A 005
2 P-A 007

# 75d1d918
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
1 A4 032
1 A4 066
1 A4a 023
1 B1 223
2 B1 225
1 B2 017
2 B2 134
2 B2 136
1 B2 147
2 P-A 005
2 P-A 007

# 77dbcefc
Energy: Grass
1 A2 150
1 A2b 071
1 A3 066
2 A3 144
2 A4 066
1 A4a 023
1 B1 223
1 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
2 P-A 005
2 P-A 007

# 7cc90c7b
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A3 144
1 A3 147
2 A4 066
1 B1 223
1 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
2 P-A 005
2 P-A 007

# 95b2c8f3
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
1 A4 032
1 A4 066
1 A4a 023
1 B1 223
2 B1 225
1 B2 017
2 B2 134
2 B2 136
1 B2 145
2 P-A 005
2 P-A 007

# ab658d20
Energy: Grass
1 A1 225
1 A2 147
1 A2 150
2 A3 144
2 A4 032
1 B1 225
1 B2 017
2 B2 134
1 B2 135
2 B2 136
2 P-A 002
2 P-A 005
2 P-A 007

# c609187c
Energy: Grass
1 A1 225
1 A2 150
1 A2b 071
2 A3 144
1 A4 032
1 A4a 023
2 B1 225
1 B2 017
2 B2 134
2 B2 136
1 B2 147
1 B2a 093
2 P-A 005
2 P-A 007

# e081bec9
Energy: Grass
1 A2 150
2 A3 144
2 A3 146
1 A3a 042
2 A4 066
2 B1 225
1 B2 017
2 B2 134
2 B2 136
1 B2 147
2 P-A 005
2 P-A 007

# f0835021
Energy: Grass
1 A2 150
1 A2b 071
1 A3 066
2 A3 144
2 A4 066
1 A4a 023
1 B1 223
1 B1 225
1 B2 017
2 B2 134
2 B2 136
1 P-A 002
2 P-A 005
2 P-A 007

# f59b3fd5
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
1 A4 032
1 A4 066
1 A4a 023
1 B1 223
2 B1 225
1 B2 017
2 B2 134
2 B2 136
2 P-A 005
1 P-A 006
2 P-A 007

# f7428cae
Energy: Grass
1 A1 225
1 A2 150
2 A3 144
1 A3 155
1 A4 032
2 A4 066
1 B1 223
2 B1 225
1 B2 017
2 B2 134
2 B2 136
2 P-A 005
2 P-A 007
