# 017a2ceb
Energy: Lightning
2 A2 150
2 A2 155
2 A3 066
2 A3 144
1 A4a 001
2 A4a 003
1 B1 225
2 B1 226
2 B2 124
2 B2 147
2 P-A 007

# 0a6ffdcd
Energy: Lightning
2 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A3 151
1 A4a 001
2 A4a 003
1 B1 226
2 B2 124
2 B2 145
2 B2 147
2 P-A 007

# 0cb7d70a
Energy: Lightning
1 A2 148
2 A2 150
2 A3 066
1 A3 144
1 A3 151
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 225
1 B1 226
1 B1a 067
2 B2 124
1 B2 145
2 B2 147
2 P-A 007

# 1bc6008d
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
2 A3 144
1 A3 151
1 A4a 001
2 A4a 003
2 B1 226
2 B2 124
1 B2 145
1 B2 147
2 P-A 007

# 1d3a03a4
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 144
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 225
1 B1 226
1 B1a 067
2 B2 124
2 B2 147
1 P-A 005
2 P-A 007

# 2042253f
Energy: Lightning
1 A2 147
2 A2 150
1 A2 155
1 A2b 071
1 A3 066
2 A3 144
1 A4a 001
2 A4a 003
1 B1 225
2 B1 226
2 B2 124
1 B2 145
1 B2 147
2 P-A 007

# 3db0d80a
Energy: Lightning
1 A1 225
2 A2 150
1 A2b 070
2 A3 066
1 A3 144
1 A3 151
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 225
1 B1 226
1 B1a 067
2 B2 124
2 B2 147
2 P-A 007

# 46082fe2
Energy: Lightning
1 A1 225
1 A2 150
2 A3 066
2 A3 144
1 A3 147
2 A4a 001
2 A4a 003
2 B1 225
1 B1 226
2 B2 124
1 B2 145
1 P-A 005
2 P-A 007

# 46fc5ed3
Energy: Lightning
2 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A4a 001
2 A4a 003
2 B1 226
2 B2 124
2 B2 145
2 B2 147
2 P-A 007

# 4e59ce09
Energy: Grass
2 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A4a 001
1 A4a 002
2 A4a 003
1 B1 225
2 B1 226
2 B2 124
2 B2 147
2 P-A 007

# 53e7859b
Energy: Lightning
2 A2 150
1 A2 155
2 A3 066
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 225
2 B1 226
2 B1a 067
2 B2 124
2 B2 147
1 B2 154
2 P-A 007

# 6018a63a
Energy: Lightning
1 A2 148
2 A2 150
1 A2 155
2 A3 066
1 A3 144
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 226
1 B1a 067
2 B2 124
2 B2 145
1 B2 147
1 B2a 093
2 P-A 007

# 673a9ec2
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 144
1 A3 151
1 A4a 001
1 A4a 002
1 A4a 003
2 B1 226
2 B2 124
2 B2 145
1 B2a 093
2 P-A 007

# 70a17800
Energy: Lightning
2 A1 225
2 A2 150
2 A3 066
2 A3 144
2 A4a 001
1 A4a 002
2 A4a 003
1 B1a 067
2 B2 124
2 P-A 005
2 P-A 007

# 950677f0
Energy: Lightning
2 A2 150
1 A2 155
2 A3 066
2 A3 144
1 A4a 001
2 A4a 003
1 B1 226
2 B2 124
2 B2 145
2 B2 147
1 B2a 093
2 P-A 007

# 98d1a302
Energy: Lightning
2 A2 150
1 A2 155
1 A3 066
2 A3 144
2 A4a 001
2 A4a 003
1 B1 225
1 B1 226
2 B2 124
1 B2 145
2 B2 147
1 P-A 005
2 P-A 007

# 9c8a6242
Energy: Lightning
2 A1 225
1 A2 150
1 A2b 071
2 A3 066
2 A3 144
2 A4a 001
1 A4a 002
2 A4a 003
1 B1a 067
2 B2 124
2 P-A 005
2 P-A 007

# a3b16374
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 144
1 A4a 001
1 A4a 002
1 A4a 003
1 B1 225
1 B1a 067
2 B2 124
2 B2 147
2 P-A 005
2 P-A 007

# bd88d7d2
Energy: Lightning
2 A2 148
2 A2 150
1 A2 155
2 A3 066
1 A3 144
1 A3 151
1 A4a 001
1 A4a 002
1 A4a 003
2 B1 226
2 B2 124
1 B2 153
1 B2a 093
2 P-A 007

# cbd2198e
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
1 A3 066
2 A3 144
2 A4a 001
2 A4a 003
1 B1 225
1 B1 226
2 B2 124
2 B2 145
1 B2 147
1 P-A 005
2 P-A 007

# eeb7ce8c
