# 0ad43a85
Energy: Grass
1 A1 219
1 A1 225
1 A2 022
1 A2 148
1 A2 150
1 A2 155
1 A3 010
1 A3 011
1 A3 018
1 A3 020
1 A3 144
1 A3 147
1 A3 155
1 A3a 005
1 A3a 007
1 A3a 008
1 A3b 004
1 P-A 005
1 P-A 006
1 P-A 007

# 1d555007
Energy: Grass
1 A1 005
1 A1 219
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2b 005
1 A3 010
1 A3 018
1 A3 020
1 A3 147
1 A3 154
1 A3 155
1 A3a 004
1 A3a 005
1 A3b 004
1 A4 156
1 P-A 005
1 P-A 006
1 P-A 007

# 6437d523
Energy: Grass
2 A1 219
1 A1 225
1 A2 155
1 A2b 069
1 A3 010
1 A3 018
1 A3 020
1 A3 024
2 A3 144
2 A3 147
1 A3 154
1 A3a 005
1 A3a 007
2 P-A 005
2 P-A 007

# 66c75b69
Energy: Grass
1 A1 219
1 A2 148
1 A3 010
1 A3 018
1 A3 019
1 A3 020
1 A3 144
1 A3 147
1 A3 154
1 A3a 004
1 A3a 005
1 B1 223
1 B1 225
1 B1a 067
1 B2 145
1 B3 147
1 P-A 001
1 P-A 005
1 P-A 006
1 P-A 007

# 7a87e64b
Energy: Grass
2 A1 219
2 A3 010
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3a 004
2 A3a 005
2 P-A 005
2 P-A 007

# 7fa730f6
Energy: Grass
2 A3 009
2 A3 018
1 A3 019
2 A3 020
2 A3 144
2 A3 147
1 A3 155
1 A3a 004
2 A3a 005
2 P-A 005
1 P-A 006
2 P-A 007

# 90213282
Energy: Grass
1 A1a 001
1 A2 017
1 A2 018
1 A3 002
1 A3 009
1 A3 018
1 A3 019
1 A3 020
1 A3 154
1 A3a 005
1 A4 156
1 A4b 041
1 A4b 314
1 A4b 317
1 A4b 325
1 A4b 327
1 A4b 329
1 P-A 005
1 P-A 006
1 P-A 007

# c559e136
Energy: Grass
1 A1 219
1 A2 146
1 A2 155
1 A3 010
2 A3 020
2 A3 144
1 A3 147
1 A3a 003
1 A3a 004
2 A3a 005
2 A3b 003
1 A3b 004
2 P-A 005
2 P-A 007

# d6aa6d55
Energy: Grass
1 A1 219
1 A1 225
1 A2 022
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3 010
1 A3 011
1 A3 018
1 A3 020
1 A3 144
1 A3 155
1 A3a 005
1 A3a 007
1 A3a 008
1 A3b 004
1 P-A 005
1 P-A 006
1 P-A 007

# db5bf5c2
Energy: Grass
1 A1 219
1 A1 225
1 A2 146
1 A2 148
1 A2 155
1 A2b 005
1 A2b 006
1 A2b 007
1 A2b 069
1 A3 010
1 A3 018
1 A3 019
1 A3 020
1 A3 144
1 A3 147
1 A3 155
1 A3a 004
1 A3a 005
1 P-A 005
1 P-A 007

# e1acfd8b
Energy: Grass
1 A1 219
1 A1a 001
1 A2 017
1 A2 018
1 A2 146
1 A2 150
1 A3 002
1 A3 009
1 A3 011
1 A3 018
1 A3 019
1 A3 020
1 A3 144
1 A3 147
1 A3 154
1 A3a 005
1 A4 156
1 P-A 005
1 P-A 006
1 P-A 007
