# 01c0f324
Energy: Lightning
1 A1 223
2 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 066
1 A3 151
2 A3a 019
2 A3a 021
2 A3a 065
2 P-A 005
2 P-A 007

# 06bb70d5
Energy: Lightning
1 A1 223
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A2b 072
2 A3 066
1 A3 151
2 A3a 019
2 A4 158
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 097acda3
Energy: Lightning
1 A1 223
2 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2b 070
2 A3 066
2 A3a 019
2 A3a 021
1 A3a 065
1 P-A 001
2 P-A 005
2 P-A 007

# 0a2d3eac
Energy: Lightning
1 A2 150
2 A2b 070
2 A3 066
2 A3 146
2 A3 151
2 A3a 019
2 A3a 064
1 A3a 065
2 P-A 001
2 P-A 005
2 P-A 007

# 0c6d1411
Energy: Lightning
2 A2 147
2 A2b 070
2 A3 066
2 A3 151
2 A3a 019
2 A3a 064
1 A3a 065
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006

# 0f31d176
Energy: Lightning
1 A1 225
1 A2 146
1 A2 150
1 A2 155
1 A2b 069
2 A2b 070
2 A3 066
1 A3 151
2 A3a 019
2 A3a 021
2 A3a 065
2 P-A 005
2 P-A 007

# 117da5f0
Energy: Lightning
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2 154
1 A2 155
1 A2b 070
1 A2b 071
2 A3 066
2 A3a 019
2 A3a 021
1 P-A 002
2 P-A 005
2 P-A 007

# 125e90cc
Energy: Lightning
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 070
2 A3 066
1 A3 151
2 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
1 P-A 002
2 P-A 005
2 P-A 007

# 13ae5946
Energy: Lightning
1 A2 022
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 070
2 A3 066
1 A3 151
2 A3a 019
2 A3a 021
1 A3a 064
2 P-A 005
2 P-A 007

# 15715849
Energy: Lightning
1 A1 225
2 A2 147
2 A2 150
2 A2b 070
2 A3 066
2 A3a 019
1 A3a 064
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# 1673b06c
Energy: Lightning
2 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 151
2 A3a 019
2 A3a 021
2 A3a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 177bbb97
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 151
2 A3a 019
1 A3a 021
2 A3a 065
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 1d074760
