# 0190cb6b
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
2 B1 225
1 B1 226
2 B2 155
2 B3a 027
2 B3a 030
2 B3a 070
1 P-A 005
2 P-A 007

# 0c623d46
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
2 B1 225
2 B2 155
2 B3a 027
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 0de10fc4
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
2 B1 225
1 B2 155
2 B3a 027
1 B3a 028
1 B3a 030
2 B3a 070
1 B3a 073
2 P-A 005
2 P-A 007

# 12839a7f
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
1 B1 225
1 B1 226
2 B2 155
2 B3a 027
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 304d1728
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
2 B1 225
2 B2 145
1 B2 155
2 B3a 027
1 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 48f9b748
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
1 B1 106
2 B1 196
2 B1 225
1 B1 226
2 B2 155
2 B3a 027
1 B3a 028
2 B3a 030
1 P-A 005
2 P-A 007

# 49658763
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
2 B1 102
2 B1 196
1 B1 225
1 B1 226
1 B2 155
2 B3a 027
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 4ed8c0ca
Energy: Psychic
1 A2 150
2 B1 102
2 B1 196
2 B1 225
2 B2 155
2 B3a 027
1 B3a 028
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 51dd64b7
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
2 B1 102
2 B1 196
1 B1 225
2 B2 155
2 B3a 027
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 5ead99bb
Energy: Psychic
1 A1 225
1 A2 150
2 B1 102
2 B1 196
2 B1 225
1 B2 153
