# 0e210c51
Energy: Metal
2 A1 181
1 A1 182
1 A1 225
1 A2 150
1 A3b 050
2 B1 219
2 B1 225
2 B2 145
2 B2 148
1 B2 153
1 B2a 077
2 P-A 005
2 P-A 007

# 325280e1
Energy: Metal
1 A1 181
1 A1 223
1 A2 111
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2a 075
1 A2b 069
1 A2b 070
1 A3 121
1 A3 146
1 A3 151
1 A3a 053
1 A3a 069
1 A3b 050
1 P-A 005
1 P-A 007
1 P-A 079

# 73bd0235
Energy: Metal
2 A1 181
1 A1 225
1 A2 111
2 A2 148
1 A2 150
1 A2b 071
1 A2b 072
1 A3a 064
2 A3b 050
2 B1 219
1 B1 223
1 B1 225
1 P-A 001
1 P-A 006
2 P-A 007

# af9aee2f
Energy: Metal
1 A1 181
1 A1 223
1 A1 225
1 A2 111
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 121
1 A3 151
1 A3a 053
1 A3a 069
1 A3b 050
1 A4 153
1 A4 158
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 079

# bb987e2b
Energy: Metal
1 A1 181
1 A1 223
1 A1 225
1 A2 111
1 A2 147
1 A2 148
1 A2 154
1 A2a 075
1 A2b 069
1 A3 121
1 A3 123
1 A3 146
1 A3a 064
1 A3b 050
1 A4 153
1 A4 158
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 079

# be881b33
Energy: Metal
1 A1 181
1 A1 223
1 A1 225
1 A2 111
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
1 A3 121
1 A3a 053
1 A3a 069
1 A3b 050
1 A4 153
1 A4 158
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 079

# dd5696c2
Energy: Metal
1 A1 181
1 A1 223
1 A1 225
1 A2 111
1 A2 146
1 A2 147
1 A2 148
1 A2 155
1 A2b 069
1 A2b 070
1 A2b 072
1 A3 121
1 A3 151
1 A3a 053
1 A3a 069
1 A3b 050
1 A4 153
1 P-A 005
1 P-A 007
1 P-A 079

# e51a3ef4
Energy: Metal
1 A1 181
1 A1 223
1 A1 225
1 A2 111
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
1 A3 121
1 A3 151
1 A3a 053
1 A3a 069
1 A3b 050
1 A4 153
1 P-A 005
1 P-A 006
1 P-A 007
1 P-A 079
