# 35fa6808
Energy: Metal
2 A1 098
1 A1 225
1 A1a 068
2 A2 053
2 A2 111
1 A2 119
2 A2 147
2 A2 148
1 A2 150
2 A2a 053
2 P-A 005
2 P-A 007

# 46b55896
Energy: Metal
2 A1 098
1 A1 223
1 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 119
2 A2 147
2 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# 627c0f0f
Energy: Metal
2 A1 098
2 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 112
1 A2 119
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 6805d22a
Energy: Metal
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 119
2 A2 147
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 70ad2775
Energy: Metal
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 119
1 A2 120
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 75568378
Energy: Metal
2 A1 098
2 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 119
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c08bff2a
Energy: Metal
2 A1 097
2 A1 098
1 A1 225
1 A1a 068
2 A2 053
2 A2 111
1 A2 119
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# ca1bd8f0
Energy: Metal
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 111
1 A2 119
1 A2 120
1 A2 146
1 A2 147
2 A2 148
1 A2a 075
2 P-A 005
2 P-A 007

# cd450a8b
Energy: Metal
2 A1 097
2 A1 098
1 A1 225
2 A1a 068
2 A2 053
2 A2 111
1 A2 119
1 A2 146
2 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# d294749b
Energy: Metal
2 A1 098
2 A2 051
2 A2 053
2 A2 111
1 A2 119
1 A2 120
2 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# e583f12a
Energy: Metal
2 A1 098
2 A1 225
1 A1a 060
2 A2 051
2 A2 053
2 A2 111
1 A2 119
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007
