# 008feff7
Energy: Metal
2 A1 181
1 A1 225
1 A2 114
1 A2 145
1 A2 148
1 A2 150
1 A2a 075
1 A2b 070
1 A3 144
1 A4 153
2 B1 174
1 B1 219
1 B2 148
1 B2a 077
1 B2a 093
1 B3a 071
2 P-A 007

# 0f888b6a
Energy: Metal
2 A1 181
1 A1 225
1 A2 111
1 A2 148
1 A2 150
1 A2b 071
2 A4 153
1 A4a 023
2 B1 174
1 B1 225
1 B1a 065
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1dccc62e
Energy: Metal
2 A1 181
1 A1 225
1 A2 148
1 A2b 071
1 A4 147
2 A4 153
1 A4a 023
1 B1 120
2 B1 174
2 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 261b7a0a
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A2a 075
1 A2b 071
2 A4 153
2 B1 174
1 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# 2cf0eddb
Energy: Metal
2 A1 181
1 A1 225
1 A2 111
1 A2 148
1 A2 150
1 A2b 071
2 A4 153
1 A4a 023
1 B1 120
2 B1 174
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 2dbaf291
Energy: Metal
2 A1 181
1 A1 225
1 A2 148
1 A2 150
1 A4 147
1 A4 153
1 A4a 023
1 B1 120
2 B1 174
1 B1 219
2 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2f1f40ff
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A2a 075
2 A4 153
2 B1 174
2 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# 4721c530
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
2 A2a 075
1 A3 151
2 A4 153
2 B1 174
2 B1 225
2 B2 148
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# 4a391dac
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A2b 070
1 A3 151
1 A3a 064
2 A4 153
2 B1 174
1 B1 223
2 B1 225
2 B2 148
1 B2 153
1 P-A 005
2 P-A 007

# 677ca167
Energy: Metal
2 A1 181
1 A2 150
1 A2b 070
1 A3a 064
2 A4 153
2 B1 174
1 B1 225
2 B2 148
1 B2 153
1 B2a 093
1 B3 004
1 P-A 001
2 P-A 005
2 P-A 007

# 7b1f30ec
Energy: Metal
2 A1 181
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A4 147
2 A4 153
1 A4a 023
1 A4a 065
2 B1 174
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 7c24b126
Energy: Metal
2 A1 181
2 A1 225
1 A2 150
1 A2b 070
1 A2b 072
2 A4 153
2 B1 174
1 B1 223
2 B1 225
2 B2 148
1 B2 153
1 P-A 005
2 P-A 007

# 81cbf6bb
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A4 153
2 B1 174
1 B1 219
2 B1 225
1 B2 148
1 B2 153
2 B2b 066
1 B2b 069
1 B3 004
2 P-A 005
2 P-A 007

# 97088fc2
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A3 151
1 A4 153
2 B1 174
1 B1 219
2 B1 225
2 B2 148
1 B2 150
1 B2a 091
2 P-A 005
1 P-A 006
2 P-A 007

# 9a7ea969
Energy: Metal
2 A1 181
1 A1 225
1 A2 111
1 A2 148
1 A2 150
1 A2b 071
2 A4 153
1 A4a 023
2 B1 174
2 B1 225
1 B1a 065
2 P-A 005
1 P-A 006
2 P-A 007

# b96c16db
Energy: Metal
2 A1 181
2 A1 225
1 A2a 075
1 A2b 070
2 B1 174
2 B1 219
2 B1 225
2 B2 148
1 B2 153
2 P-A 001
1 P-A 005
2 P-A 007

# bfdd43aa
Energy: Metal
2 A1 181
1 A1 225
2 A2 148
1 A2 150
1 A2a 075
2 B1 174
2 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# ccba43fc
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A2b 071
2 A4 153
2 B1 174
2 B1 225
2 B2 145
2 B2 148
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007

# dac31a0a
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
1 A2b 070
2 A4 153
2 B1 174
2 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2 153
1 P-A 005
2 P-A 007

# dc80ce5a
Energy: Metal
2 A1 181
1 A1 225
1 A2 148
1 A2b 071
1 A3 066
1 A4 066
2 A4 153
1 B1 120
2 B1 174
2 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ef663755
Energy: Metal
2 A1 181
1 A1 225
1 A2 148
1 A2a 075
1 A2b 071
1 A4 147
2 A4 153
1 A4a 023
1 B1 120
2 B1 174
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fc78cc2c
Energy: Metal
2 A1 181
1 A1 225
1 A2 150
2 A2b 070
2 A4 153
2 B1 174
1 B1 223
2 B1 225
2 B2 148
1 B2 153
1 P-A 005
1 P-A 006
2 P-A 007
