# 0b351d53
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 150
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 0be69265
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 147
2 A2 152
2 A2 154
2 P-A 005
2 P-A 007

# 0c26dd4b
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
1 A2 154
1 P-A 005
2 P-A 007

# 2163c321
Energy: Psychic
1 A2 022
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 22647639
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 147
2 A2 152
2 P-A 001
2 P-A 005
2 P-A 007

# 256835fa
Energy: Psychic
2 A1 225
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 152
2 P-A 005
2 P-A 007

# 30f835e7
Energy: Psychic
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 147
2 A2 152
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 335222b1
Energy: Psychic
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 079
2 A2 146
2 A2 152
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 43d6c9e7
Energy: Psychic
1 A1 225
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 147
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 493747ef
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 6bac5d84
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 6fb683ec
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 148
1 A2 150
2 A2 152
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 7493d6f0
Energy: Psychic
1 A1 225
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 7d44613b
Energy: Psychic
2 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 152
2 A2 154
2 P-A 005
2 P-A 007

# 864c7014
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
1 A2 077
2 A2 078
2 A2 146
1 A2 150
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007

# 90934a7b
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 147
1 A2 150
1 A2 152
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 99d0b009
Energy: Psychic
1 A1 225
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 148
1 A2 150
1 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# a19019bd
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 147
1 A2 150
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# aacc8dfc
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 147
1 A2 148
1 A2 150
2 A2 152
2 A2 154
2 P-A 005
2 P-A 007

# aafafc79
Energy: Psychic
1 A1 225
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 148
1 A2 150
2 A2 152
1 A2 154
1 P-A 005
2 P-A 007

# ab8bf29e
Energy: Psychic
1 A1 225
2 A2 063
2 A2 065
2 A2 078
2 A2 147
2 A2 152
1 A2 155
2 A2b 069
2 A3 144
2 P-A 005
2 P-A 007

# b0e0700f
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# bc09e8f7
Energy: Psychic
1 A1 225
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 150
2 A2 152
2 A2 154
2 P-A 005
2 P-A 007

# be83093f
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
2 A2 147
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# cc637494
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# cf7beb6c
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 147
1 A2 150
2 A2 152
1 A2 155
2 P-A 005
2 P-A 007

# d2ef5546
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 001
2 P-A 005
2 P-A 007

# da0af024
Energy: Psychic
1 A1 225
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
1 A2 146
1 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# dea4606f
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
2 A2 148
1 A2 150
2 A2 152
1 P-A 001
2 P-A 005
2 P-A 007

# defeee8f
Energy: Psychic
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 078
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
1 A2 155
1 P-A 005
2 P-A 007

# e27ea467
Energy: Psychic
1 A1 127
2 A2 063
2 A2 064
2 A2 065
