# 10ce05c8
Energy: Lightning
2 A1 101
2 A1 102
2 A1 223
1 A1 225
2 A1a 061
1 A2 147
2 A2 148
1 A2b 072
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7d890f8d
Energy: Lightning
2 A1 101
2 A1 102
1 A1 225
2 A1a 061
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2b 070
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 8540fac5
Energy: Lightning
2 A1 101
1 A1 102
1 A1 112
1 A1 203
2 A1a 061
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3 146
1 A3a 064
2 P-A 001
1 P-A 005
2 P-A 007

# b370c2bb
Energy: Lightning
2 A1 101
2 A1 102
2 A1 112
2 A1 206
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# e3dccbd1
Energy: Lightning
2 A1 101
2 A1 102
1 A1 203
2 A1a 061
1 A1a 068
2 A2 147
2 A2b 070
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
