# 0e571293
Energy: Fighting
2 A1 154
2 A1 187
2 A1 223
1 A1 225
2 A1a 047
2 A1a 057
2 A1a 059
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 269735d9
Energy: Fighting
2 A1 154
2 A1 186
2 A1 187
1 A1 198
1 A1 223
1 A1 225
2 A1a 047
2 A1a 059
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 44a4604b
Energy: Fighting
2 A1 154
2 A1 186
2 A1 187
1 A1 198
1 A1 223
2 A1 225
2 A1a 047
2 A1a 059
2 P-A 002
2 P-A 005
2 P-A 007

# d01ebc6f
Energy: Fighting
2 A1 154
2 A1 186
2 A1 187
1 A1 225
2 A1a 056
2 A1a 059
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007
