# 1477c444
Energy: Fire
1 A1 223
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 147
1 A2 148
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 1479fe69
Energy: Fire
1 A1 223
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2 150
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 29d38062
Energy: Fire
1 A1 223
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 148
1 A2b 069
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 39ac2291
Energy: Fire
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2 150
1 A2b 069
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 3aaba525
Energy: Fire
1 A1 225
1 A2 027
1 A2 029
1 A2 146
2 A2 148
1 A2b 070
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 3fbeb935
Energy: Fire
1 A1 223
1 A2 027
1 A2 029
1 A2 146
1 A2b 069
1 A2b 071
2 A3 030
2 A3 033
2 A3 144
1 A3 151
2 A3 155
2 A3b 068
2 P-A 005
1 P-A 007

# 4a6f8495
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 070
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 5b729853
Energy: Fire
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 5c46ac82
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 155
1 A2b 069
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 5c877135
Energy: Fire
1 A1 225
1 A2 027
1 A2 029
1 A2 146
1 A2 148
1 A2b 070
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 694f0153
Energy: Fire
1 A1 223
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2 150
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 72106901
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 069
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 7656d920
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 150
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 880954d4
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
2 A2 148
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 89151ca7
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 902a4c25
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 150
1 A2b 070
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 93fb178d
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 070
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 9e371ac7
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2 150
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# b02a1a4a
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
1 A2 146
1 A2 148
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# b0e51186
Energy: Fire
1 A1 225
1 A2 027
1 A2 029
1 A2 146
1 A2 148
1 A2b 069
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# bbc85fb7
Energy: Fire
1 A1 223
1 A2 027
1 A2 028
1 A2 029
2 A2 148
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 151
2 A3 155
2 P-A 005
2 P-A 007

# cc3940ac
Energy: Fire
1 A1 047
1 A1 225
2 A2 027
2 A2 029
1 A2b 069
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# cdd193c3
Energy: Fire
1 A1 225
1 A2 027
1 A2 028
1 A2 029
2 A2 148
1 A2 150
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# e1d077fb
Energy: Fire
1 A1 047
1 A1 225
1 A1a 068
1 A2 027
1 A2 029
1 A2 148
1 A2 155
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
1 B1 223
2 P-A 005
2 P-A 007

# e82a4c43
Energy: Fire
1 A1 223
1 A2 027
1 A2 028
1 A2 029
1 A2 148
1 A2 150
1 A2 155
1 A2b 069
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007
