# 307fdeee
Energy: Darkness
1 A1 225
2 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
1 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# 32f8ae6a
Energy: Darkness
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
1 A4 077
1 A4 120
2 B1 155
2 B1 157
1 B1 225
2 P-A 005
2 P-A 007

# 46324d4d
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
1 B1 109
2 B1 155
2 B1 157
1 B1 225
2 P-A 005
2 P-A 007

# 4fef4fc0
Energy: Darkness
1 A2 147
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
1 B1 156
2 B1 157
2 B1 225
2 P-A 005
2 P-A 007

# 6dd7cace
Energy: Darkness
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
2 B1 155
2 B1 157
2 B1 225
2 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# 798b23cd
Energy: Darkness
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
1 B1 156
2 B1 157
2 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# 879cbd36
Energy: Darkness
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
1 A3 151
2 A3a 042
2 B1 155
2 B1 157
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 8fcadec9
Energy: Darkness
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
2 B1 225
2 B2 145
1 B2a 093
2 P-A 005
2 P-A 007

# 92b4a025
Energy: Darkness
1 A1 225
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 A4 120
2 B1 155
2 B1 157
1 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# 92e57dd4
Energy: Darkness
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
1 A3 151
2 A3a 042
1 A4 120
2 B1 155
2 B1 157
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 9529caab
Energy: Darkness
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 A4 120
2 B1 155
2 B1 157
2 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# 9ed53cab
Energy: Darkness
1 A1 225
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
2 B1 225
2 B2 145
1 B2b 069
2 P-A 005
1 P-A 007

# aa19fe2c
Energy: Darkness
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 A4 077
1 A4 120
2 B1 155
2 B1 157
1 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# aec8da2c
Energy: Darkness
2 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 A4 120
2 B1 155
2 B1 157
2 B1 225
1 B2 145
2 P-A 005
2 P-A 007

# de5751d9
Energy: Darkness
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
1 A4 120
2 B1 155
2 B1 157
1 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# e10a4cfd
Energy: Darkness
1 A1 225
1 A2 150
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
1 A3a 069
2 B1 155
1 B1 156
2 B1 157
1 B1 225
2 P-A 005
2 P-A 007

# e5c37f5f
Energy: Darkness
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
1 B1 109
2 B1 155
1 B1 156
2 B1 157
2 B1 225
2 B2 145
1 B2b 069
1 P-A 005
1 P-A 007

# e9f2dedf
Energy: Darkness
1 A1 225
2 A3 144
2 A3 146
2 A3 155
2 A3a 042
2 B1 155
1 B1 156
2 B1 157
1 B1 225
1 P-A 001
2 P-A 005
2 P-A 007

# ed818ba5
Energy: Darkness
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
1 B1 156
2 B1 157
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# f6034e57
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
1 B1 223
1 B1 225
1 B1a 065
2 P-A 005
1 P-A 006
1 P-A 007
