# 3c666943
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
1 A2 155
2 A3 057
2 A3 058
2 A3 066
1 A3 141
1 A3 151
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 4278941d
Energy: Lightning
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2a 025
1 A2b 025
1 A2b 070
1 A3 058
2 A3 066
1 A3 142
1 A3 151
1 A3a 021
1 A3a 065
1 P-A 001
2 P-A 005
2 P-A 007

# 4a7d433a
Energy: Lightning
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 025
1 A2b 025
2 A2b 070
2 A3 058
2 A3 066
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 54eff002
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
2 A2 154
1 A2a 025
1 A3 058
2 A3 066
1 A3 146
1 A3 151
2 A3a 021
2 P-A 002
2 P-A 005
2 P-A 007

# 58615dac
Energy: Lightning
2 A1 094
1 A1 223
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
2 A3 058
2 A3 066
1 A4 066
1 A4 151
1 B1 225
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 5bec4f52
Energy: Lightning
1 A1 225
1 A2 147
2 A2 148
1 A2a 025
1 A2b 025
2 A2b 070
1 A2b 071
1 A3 058
2 A3 066
1 A3 146
1 A3 155
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 78008b5c
Energy: Lightning
1 A1 225
1 A2 146
1 A2 150
1 A2 155
2 A2a 025
1 A2b 025
1 A2b 070
2 A3 058
2 A3 066
1 A3 142
1 A3 151
1 A3a 065
2 P-A 001
1 P-A 005
2 P-A 007

# 80f76be7
Energy: Lightning
2 A1 094
1 A1 225
1 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A3 058
2 A3 066
1 A3 151
2 A3a 021
1 A3a 065
2 P-A 005
1 P-A 006
2 P-A 007

# 910a9261
Energy: Lightning
1 A1 225
2 A2 147
1 A2b 070
1 A2b 071
1 A2b 072
1 A3 057
1 A3 058
2 A3 066
1 A3 151
1 A3a 065
1 A4 151
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 9efa7a44
Energy: Lightning
1 A1 225
2 A1a 025
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 058
2 A3 066
1 A3 151
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a1ce63ec
Energy: Lightning
1 A1 094
1 A1a 025
2 A2 150
2 A2b 070
2 A3 058
2 A3 066
2 A3a 021
2 A3a 065
2 A4 151
2 P-A 005
2 P-A 007

# acbaefcb
Energy: Lightning
1 A2 147
1 A2 150
1 A2 155
2 A2a 025
1 A2b 069
1 A2b 070
2 A3 058
2 A3 066
1 A3 151
1 A3a 021
2 A3a 065
1 P-A 002
2 P-A 005
2 P-A 007

# b9b4c6c8
Energy: Lightning
1 A1 225
1 A2 146
2 A2 147
1 A2 150
1 A2 155
2 A2b 070
2 A3 057
2 A3 058
2 A3 066
1 A3 067
1 A3 151
2 P-A 005
2 P-A 007

# c06e6aeb
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2a 025
1 A2b 070
1 A2b 072
2 A3 058
2 A3 066
1 A3 146
1 A3 151
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d4b988fb
Energy: Lightning
1 A1 225
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 025
1 A2b 025
1 A2b 070
2 A3 058
2 A3 066
1 A3 151
1 A3a 021
2 A3a 065
1 P-A 005
2 P-A 007

# d7c0def0
Energy: Lightning
2 A1 094
1 A2 146
2 A2 147
1 A2 150
2 A3 058
2 A3 066
2 A3 151
2 A3a 021
1 A3a 065
1 P-A 002
2 P-A 005
2 P-A 007

# e719e2cd
Energy: Lightning
1 A1 094
1 A1 225
2 A2 147
1 A2 150
1 A2 155
1 A2a 025
1 A2b 025
1 A2b 070
2 A3 058
2 A3 066
1 A3 151
2 P-A 002
2 P-A 005
2 P-A 007

# f15a503f
Energy: Lightning
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2a 025
2 A2b 070
2 A3 058
2 A3 066
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007
