# 4fcbebd5
Energy: Psychic
1 A1 225
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 A3 144
1 A3 155
1 A3b 028
1 A3b 055
2 A4 078
2 P-A 002
2 P-A 005
2 P-A 007

# 592ace99
Energy: Psychic
2 A2 063
2 A2 065
2 A2 147
2 A2 152
1 A3 080
2 A3 144
1 A3 155
1 A3b 028
1 A3b 033
2 A3b 055
2 P-A 005
2 P-A 007

# 6d0602a2
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 150
1 A2 152
1 A2 155
1 A2b 070
2 A3 144
1 A3b 028
1 A3b 033
2 A3b 055
1 A3b 066
2 P-A 005
2 P-A 007

# 7d1975b0
Energy: Psychic
2 A2 063
2 A2 065
1 A2 146
1 A2 147
2 A2 152
2 A3 144
2 A3 155
1 A3b 028
1 A3b 033
2 A4 134
2 P-A 005
2 P-A 007

# e76e233d
Energy: Psychic
1 A1 225
2 A2 063
1 A2 064
2 A2 065
1 A2 150
2 A2 152
2 A3 144
1 A3 155
1 A3b 028
1 A4 077
1 A4 134
1 A4 158
2 P-A 005
2 P-A 007
