# 28e22765
Energy: Grass
1 A1 211
1 A1 219
1 A2 155
2 A3 144
2 A3 147
1 A3 155
1 A3a 008
1 B1 225
2 B2 011
2 B2 013
2 B2 145
2 P-A 005
2 P-A 007

# 7d4949ae
Energy: Grass
1 A1 211
1 A1 225
2 A3 144
2 A3 147
1 A3 149
1 A3 155
1 A3a 042
1 B1 225
2 B2 011
2 B2 013
2 B2 145
2 P-A 005
2 P-A 007

# ace34e5b
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A3 144
2 A3 147
1 A3a 042
2 B1 225
2 B2 011
2 B2 013
1 B2 145
1 B2b 040
2 P-A 005
2 P-A 007

# b886f263
Energy: Grass
1 A1 219
2 A1 225
1 A2 150
1 A3 066
1 A3 144
1 A3 147
1 A4 066
2 B1a 067
2 B2 011
2 B2 012
2 B2 013
1 B2 145
2 P-A 005
1 P-A 007

# cd5673d6
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A3 144
1 A3 147
1 A3 155
1 A3a 042
2 B1 225
2 B2 011
1 B2 012
2 B2 013
1 B2b 040
2 P-A 005
2 P-A 007
