# 03463b21
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
2 A1 203
2 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 03f1cfab
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 225
1 A1a 032
1 A1a 033
2 A1a 065
1 P-A 001
2 P-A 005
2 P-A 007

# 04fd60ea
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
2 A1 203
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 14b179b9
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
2 A1a 056
2 A1a 065
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 14e30830
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
2 A1 203
2 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 367054f4
Energy: Psychic
2 A1 115
1 A1 116
2 A1 117
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1a 032
2 A2 146
2 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 40e74d15
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
2 A1a 056
2 A1a 065
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 458cc962
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
1 A1a 033
2 A1a 056
1 A1a 065
2 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 502bafc1
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 225
2 A1a 033
2 A1a 065
2 A1a 068
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7f2971c6
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
1 A1a 032
2 A1a 056
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# 83224677
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
2 A1a 056
2 A1a 065
1 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a3d6df9b
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
2 A1a 056
2 A1a 065
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# ae850633
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
2 A1 225
1 A1a 032
2 A1a 033
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# d482dcd3
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
1 A1a 033
2 A1a 056
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# dd37e0b5
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 223
1 A1 225
1 A1a 056
1 A1a 065
1 A1a 068
1 A2 146
1 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# dddf40ca
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 130
1 A1 132
1 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
1 A2 069
1 A2 150
1 P-A 005
2 P-A 007

# dfc337e3
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 225
1 A1a 032
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007

# f75d2486
Energy: Psychic
2 A1 115
2 A1 116
2 A1 117
1 A1 129
1 A1 203
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
