# 35971fef
Energy: Grass
2 A1 219
2 A2 022
2 A2 146
1 A2 147
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 069
1 A2b 071
1 P-A 002
2 P-A 005
2 P-A 007

# 66d49520
Energy: Grass
1 A1 219
1 A1 223
1 A1 225
2 A2 022
1 A2 147
1 A2 148
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 072
1 P-A 002
2 P-A 005
2 P-A 007

# aba6b9c5
Energy: Grass
2 A1 219
1 A1 223
1 A1 225
2 A2 022
1 A2 147
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 069
1 P-A 001
2 P-A 005
2 P-A 007

# e2848730
Energy: Grass
2 A1 219
1 A1 225
1 A2 022
2 A2 147
1 A2 150
1 A2a 069
2 A2b 005
2 A2b 006
2 A2b 007
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007
