# 2e8d2c12
Energy: Water
2 A1 220
1 A1 225
2 A1a 019
2 A1a 061
2 A2 050
2 A2 146
1 A2 147
2 A2a 022
2 A2a 072
2 P-A 005
2 P-A 007

# 4858d43b
Energy: Water
2 A1a 019
1 A2 049
2 A2 050
2 A2 147
1 A2 150
1 A2a 022
1 A3b 056
2 B1 184
1 B1 223
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 5b91e6a9
Energy: Water
1 A1 220
2 A1a 019
2 A1a 061
1 A2 049
2 A2 050
2 A2 146
2 A2a 022
2 A2a 072
1 A2a 073
1 P-A 002
2 P-A 005
2 P-A 007

# 6f72ac47
Energy: Water
2 A1 225
2 A1a 019
2 A1a 061
1 A1a 068
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2a 022
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 83808450
Energy: Water
2 A1 206
1 A1 225
2 A1a 019
1 A2 049
2 A2 050
1 A2 146
1 A2 147
1 A2 150
1 A2a 022
1 A2a 023
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 86c36a20
Energy: Water
1 A1 087
1 A1 088
1 A1 089
1 A1a 019
2 A1a 061
2 A2 050
2 A2 146
2 A2 148
1 A2 150
2 A2a 022
1 P-A 002
2 P-A 005
2 P-A 007

# ed8df33e
Energy: Water
2 A1 220
1 A1 225
2 A1a 019
1 A2 050
1 A2 146
1 A2 150
2 A2a 022
2 A3b 055
1 A3b 066
1 A4a 067
1 B1 225
1 B1a 065
1 P-A 002
2 P-A 005
1 P-A 007
