# 2900f1a0
Energy: Psychic
1 A1 129
2 A1 132
1 A1a 032
2 A1a 065
2 A1a 068
2 A2 068
2 A2 069
2 A2 146
2 A2b 035
2 P-A 005
2 P-A 007

# 2c41b971
Energy: Psychic
1 A1 129
2 A1 132
1 A1 223
1 A1a 068
2 A2 068
1 A2 147
1 A2 148
2 A2b 035
1 A2b 070
1 A2b 071
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 36696f9f
Energy: Psychic
1 A1 132
2 A2 148
1 A2 150
2 A2b 035
2 A3 144
1 B1 170
1 B1 172
1 B1 225
1 B2 063
1 B2 070
1 B2 145
1 B2 149
1 B2 154
2 B2 155
2 P-A 007

# 5b811589
Energy: Psychic
1 A1 129
2 A1 130
2 A1 132
1 A1a 032
1 A1a 068
1 A2 146
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
2 A3 144
1 P-A 002
2 P-A 005
2 P-A 007

# 68a2ecca
Energy: Psychic
1 A1 129
2 A1 132
2 A2 068
1 A2 069
2 A2 147
1 A2 154
2 A2b 035
2 A2b 070
2 A3 144
2 P-A 005
1 P-A 006
2 P-A 007

# a3d3307e
Energy: Psychic
1 A1 130
2 A1 132
1 A1 225
1 A2 022
1 A2 068
1 A2 147
1 A2 155
2 A2b 035
1 A2b 069
1 A2b 070
1 A3 084
2 A3 144
1 P-A 001
2 P-A 005
2 P-A 007

# b870cced
Energy: Psychic
1 A1 129
2 A1 132
1 A1 225
2 A1a 068
2 A2 068
1 A2 146
1 A2 147
1 A2 150
2 A2b 035
1 A2b 071
2 A3 144
2 P-A 005
2 P-A 007
