# 519c74c4
Energy: Lightning
1 A1 223
2 A1 225
1 A2 147
1 A2 148
2 A2 150
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
2 A4 151
1 B2 145
2 P-A 005
2 P-A 007

# 67c0a9a0
Energy: Lightning
2 A1 225
1 A2 147
1 A2 148
2 A2 150
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
2 A4 151
1 B2 145
2 P-A 005
1 P-A 006
2 P-A 007

# 86cdadc0
Energy: Lightning
1 A1 223
1 A2 147
1 A2 148
2 A2 150
1 A2 155
2 A2b 070
2 A3 066
1 A3 151
2 A3a 021
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 879ffd0b
Energy: Lightning
1 A1 225
2 A2 147
2 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A4 151
2 P-A 001
2 P-A 005
2 P-A 007

# c34fc785
Energy: Lightning
1 A1 225
2 A2 150
2 A2b 070
2 A3 066
1 A3 080
2 A3a 021
2 A3b 067
2 A4 151
2 P-A 001
2 P-A 005
2 P-A 007
