# 08b64093
Energy: Lightning
2 A1 098
2 A2 051
1 A2 053
1 A2 148
1 A2 150
1 A2 154
2 A2a 027
2 A2a 028
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 391dc88a
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
2 A2 053
2 A2 147
2 A2 150
2 A2a 027
2 A2a 028
2 P-A 005
2 P-A 007

# 6fd9fddd
Energy: Lightning
2 A1 097
2 A1 098
1 A1 223
1 A1 225
2 A2 053
1 A2 146
1 A2 147
1 A2 150
2 A2a 027
2 A2a 028
1 A2b 070
2 P-A 005
2 P-A 007

# 9aec058f
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 146
1 A2 147
1 A2 150
2 A2a 027
2 A2a 028
2 P-A 002
2 P-A 005
2 P-A 007

# 9c30164a
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
2 A2 053
2 A2 146
2 A2a 027
2 A2a 028
2 P-A 002
2 P-A 005
2 P-A 007

# adf20048
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 147
1 A2 150
2 A2a 027
2 A2a 028
1 A2b 070
1 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# f683a419
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A2 053
1 A2 146
1 A2 150
2 A2a 027
2 A2a 028
1 A2b 069
1 A2b 070
2 P-A 005
1 P-A 006
2 P-A 007
