# 333fcc1f
Energy: Psychic
1 A1 115
1 A1 116
1 A1 117
1 A1 120
1 A1 121
1 A1 123
1 A1 126
1 A1 128
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 198
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# 34646e6d
Energy: Psychic
1 A1 118
1 A1 119
1 A1 120
1 A1 121
1 A1 123
1 A1 135
1 A1 136
1 A1 186
1 A1 187
1 A1 188
1 A1 198
1 A1 203
1 A1 211
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007
1 P-A 022

# 58dbddbb
Energy: Psychic
1 A1 120
1 A1 121
1 A1 123
1 A1 124
1 A1 125
2 A1 127
1 A1 186
1 A1 187
1 A1 188
2 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 607bdf63
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
1 A1 188
2 A1 223
1 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# 7349a265
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 738a86df
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
2 A1 223
2 P-A 001
2 P-A 005
2 P-A 007

# 888ce5e5
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
2 A1 223
2 P-A 002
2 P-A 005
2 P-A 007

# 9e7853c7
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# cb50200d
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
1 A1 223
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# ce0406c5
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 128
1 A1 186
1 A1 187
1 A1 188
1 A1 198
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fbdf3f7e
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 186
2 A1 187
2 A1 188
1 A1 223
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
