# 01b53e91
Energy: Metal
1 A1 225
2 A1a 068
2 A2 111
2 A2 148
1 A2 150
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 03247f9b
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
2 A2a 075
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 05bc14b6
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
2 A3a 053
2 A3a 069
2 A4 124
2 A4 153
1 A4 160
2 P-A 005
2 P-A 007
1 P-A 079

# 09035849
Energy: Metal
1 A1 225
2 A2 111
1 A2 150
1 A2 155
1 A2b 070
2 A3 146
1 A3 151
2 A4 124
2 A4 153
2 A4 160
1 P-A 002
2 P-A 005
2 P-A 007

# 0d028cce
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
2 A2a 075
1 A2b 070
2 A4 124
2 A4 153
2 A4 160
1 B1 225
2 B2 148
1 B2 154
2 P-A 007

# 18780fc5
Energy: Metal
1 A1 225
2 A2 111
1 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 072
1 A3 146
1 A3 151
2 A4 124
2 A4 160
1 B1 225
1 P-A 005
2 P-A 007

# 18afc3c4
Energy: Metal
1 A1 225
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A3 146
1 A3a 060
1 A3a 061
1 A3a 067
1 A4 124
1 A4 153
1 A4 157
1 A4 160
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 19ec2851
Energy: Metal
1 A2 022
2 A2 111
2 A2 147
1 A2 150
2 A4 124
2 A4 153
2 A4 160
2 B2 148
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 1a30b5cc
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
2 A2a 075
1 A2b 070
1 A2b 071
1 A3 123
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 1c2445eb
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 24619208
Energy: Metal
2 A2 111
2 A2 148
1 A2a 075
1 A2b 070
1 A3 146
2 A4 124
1 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
1 P-A 001
2 P-A 005

# 2666bc58
Energy: Metal
1 A1 223
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 146
2 A4 124
2 A4 153
2 A4 160
1 P-A 001
2 P-A 005
2 P-A 007

# 28fa6818
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
2 A2 150
1 A3 151
1 A4 124
1 A4 153
2 A4 160
2 B2 145
2 B2 148
2 P-A 005
2 P-A 007

# 2a841dc9
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
2 A2 148
1 A2 150
1 A2 155
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 2cdc0e00
Energy: Metal
1 A1 225
1 A2 022
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2a 069
2 A4 124
2 A4 153
1 A4 158
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 453aeae2
Energy: Metal
2 A2 111
1 A2 150
2 A4 124
2 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
1 B2 154
1 B2b 069
2 P-A 005
2 P-A 007

# 5057f593
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A4 124
2 A4 153
1 A4 160
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 52712e24
Energy: Metal
1 A1a 068
2 A2 111
2 A2 147
1 A2 148
2 A2 150
2 A2b 070
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 52f42fa6
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 150
1 A2b 070
2 A3 146
1 A3a 069
2 A4 124
1 A4 153
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 079

# 6388cb54
Energy: Metal
1 A1 223
2 A2 111
1 A2 147
1 A2 148
1 A2 150
2 A2b 070
2 A4 124
2 A4 153
2 A4 160
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 702981af
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2a 075
1 A3 151
2 A4 124
2 A4 153
1 A4 157
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# 71ed5e6b
Energy: Metal
1 A1 225
1 A2 022
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3 151
2 A4 124
2 A4 153
2 A4 160
1 P-A 002
2 P-A 005
2 P-A 007

# 736577b8
Energy: Metal
1 A1a 068
2 A2 111
2 A2 147
2 A2 148
2 A2 150
1 A2b 071
2 A3a 069
2 A4 124
2 P-A 005
2 P-A 007
2 P-A 079

# 7a45e8d0
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 148
1 A2 150
1 A2 155
2 A3 146
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# 7db14e00
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2a 075
1 A2b 070
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# 8a558cdb
Energy: Metal
1 A1 225
2 A2 111
1 A2 147
2 A2 148
1 A2 150
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
1 A4 158
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# 8f6fc8fc
Energy: Metal
1 A1 223
2 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# 95227938
Energy: Metal
1 A1a 068
2 A2 111
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# 9b3a33f1
Energy: Metal
2 A1 223
2 A2 111
2 A2 148
1 A2 150
1 A2a 075
1 A3a 064
2 A4 124
2 A4 153
2 A4 160
1 B1 225
2 P-A 005
2 P-A 007

# adad240e
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# af56ec6f
Energy: Metal
2 A2 111
1 A2 148
1 A2 150
2 A4 124
2 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
1 B2 154
2 P-A 005
2 P-A 007

# ba6d7a1f
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
2 A2 148
1 A2 150
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# bc4c7904
Energy: Metal
1 A1 225
2 A2 111
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
2 A3 146
2 A4 124
1 A4 153
2 A4 160
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# bd824e78
Energy: Metal
1 A1 223
1 A1 225
1 A1a 068
2 A2 111
2 A2 148
1 A2 150
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
2 P-A 007

# c7a1acbc
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A2 150
2 A3 146
2 A4 124
2 A4 153
2 A4 160
2 P-A 001
2 P-A 005
2 P-A 007

# ce1dfdee
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
2 A2 150
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# ce74aa1a
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 151
2 A4 124
2 A4 153
1 A4 158
1 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# d3950026
Energy: Metal
1 A1 225
1 A1a 068
2 A2 111
2 A2 148
1 A2 150
1 A2b 071
1 A3 151
1 A3a 060
1 A3a 061
1 A4 124
2 A4 153
2 A4 160
2 P-A 005
2 P-A 007

# d5d6b0d7
Energy: Metal
1 A1 225
2 A2 111
2 A2 148
1 A3 123
1 A3b 067
2 A4 124
2 A4 153
1 A4 157
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# dd5f5aa0
Energy: Metal
1 A1 223
1 A1 225
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A2a 075
1 A2b 070
2 A4 124
1 A4 153
2 A4 160
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# e5e5612b
Energy: Metal
1 A1 223
2 A2 111
2 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
2 A4 124
2 A4 153
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# e7d7f0e6
Energy: Metal
1 A1 223
1 A1a 068
2 A2 111
1 A2 147
1 A2 148
1 A2 150
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
2 P-A 005
1 P-A 006
2 P-A 007

# e9f61273
Energy: Metal
1 A1 223
2 A2 111
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 151
2 A4 124
2 A4 153
1 A4 158
2 A4 160
1 P-A 002
2 P-A 005
2 P-A 007

# ea95f9bc
Energy: Metal
2 A2 111
1 A2 148
1 A2 150
1 A2b 071
2 A4 124
2 A4 153
2 A4 160
1 B1 225
2 B2 145
2 B2 148
2 P-A 005
2 P-A 007

# eaa83c39
Energy: Metal
1 A1 225
2 A2 111
1 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A3 151
2 A4 124
