# 19d28b21
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 071
1 A3 066
1 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
1 B1 225
1 B2 127
2 P-A 005
2 P-A 007

# 53d24cb9
Energy: Grass
1 A1a 068
1 A2 150
1 A2 155
1 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 032
1 B1 225
1 B1a 069
1 B2 017
1 B2 127
1 B2 145
2 P-A 005
2 P-A 007

# 7e3ed0bb
Energy: Lightning
2 A2 150
1 A3 066
2 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
1 B1 225
1 B2 127
1 B2 150
2 P-A 005
2 P-A 007

# 81f0f0c5
Energy: Lightning
1 A1 223
1 A1 225
1 A2 150
1 A2 155
1 A2b 071
1 A3 149
1 A3 151
2 A3a 060
2 A3a 061
1 A3a 067
2 A4 066
1 B1 225
1 B1a 069
1 B2 127
1 P-A 005
2 P-A 007

# e7287a73
Energy: Lightning
2 A2 150
1 A3 066
2 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 032
1 A4a 023
1 B1 225
1 B2 127
1 B2 150
2 P-A 005
2 P-A 007
