# 068ce9b6
Energy: Lightning
2 A1 097
2 A1 098
2 A1 203
1 A1 225
2 A1a 060
2 A1a 068
2 A2 053
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 38112169
Energy: Lightning
2 A1 098
2 A1 203
1 A1 225
2 A1a 060
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 4f1463a4
Energy: Water
2 A1 098
2 A1 203
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# 5c8d1bd5
Energy: Fire, Water
2 A1 098
2 A1 203
1 A1 225
2 A1a 056
2 A1a 068
2 A2 051
2 A2 053
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 6f5347f8
Energy: Fire, Water
2 A1 098
2 A1 203
1 A1 225
2 A1a 056
1 A1a 060
2 A1a 068
2 A2 051
2 A2 053
2 A2 148
2 P-A 005
2 P-A 007

# 7a8152d7
Energy: Lightning
2 A1 097
2 A1 098
2 A1 203
1 A1 225
1 A1a 068
2 A2 053
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
1 P-A 006
2 P-A 007

# 86812536
Energy: Metal
2 A1 098
2 A1 203
2 A2 051
2 A2 053
2 A2 111
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 8c91163b
Energy: Fire, Water
2 A1 098
2 A1 203
1 A1 225
2 A1a 056
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 9fbef700
Energy: Darkness
2 A1 098
2 A1 203
1 A1 225
1 A1a 060
1 A1a 068
2 A2 051
2 A2 053
1 A2 109
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a3c2adab
Energy: Fire, Lightning
1 A1 051
1 A1 052
2 A1 098
2 A1 203
1 A1 223
2 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
2 P-A 005
1 P-A 006
2 P-A 007

# bb087728
Energy: Lightning
2 A1 097
2 A1 098
2 A1 203
1 A1 225
1 A1a 056
1 A1a 060
2 A1a 068
2 A2 053
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c23d387d
Energy: Fire, Water
2 A1 098
2 A1 203
1 A1 225
2 A1a 056
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# dd845c34
Energy: Fire, Water
2 A1 098
2 A1 203
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 A2 051
2 A2 053
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# e35f33af
Energy: Water
2 A1 098
2 A1 203
1 A1 225
1 A1a 056
1 A1a 068
2 A2 051
2 A2 053
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# fa89cd82
Energy: Lightning
2 A1 098
2 A1 203
2 A1 205
1 A1 225
1 A1a 068
2 A2 051
2 A2 053
1 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007
