# 03a8cb64
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 097e6199
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 056
2 A2 022
2 A2 146
1 A2 147
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0a01cf5d
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
1 A2 146
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 13df261b
Energy: Grass, Water
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A2 146
1 A2 147
2 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# 1558e08e
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
2 A2 022
1 A2 146
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 1efcbc81
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A2 147
2 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 239254b2
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A2 022
1 A2 146
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 23d55d9e
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
2 A2 022
2 A2 147
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 26eec3a5
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A2 146
1 A2 147
1 A2 150
1 A2a 073
2 P-A 001
1 P-A 005
2 P-A 007

# 27b1bf01
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A2 022
2 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 3a6b9201
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 056
2 A2 022
2 A2 146
1 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 413ff2d3
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A2 022
2 A2 146
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 422c7045
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
1 A1a 068
2 A2 022
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 431cfb5e
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
2 A2 022
2 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 529adedf
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
2 A1a 068
2 A2 022
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 59474f80
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A2 146
2 A2 147
2 P-A 001
2 P-A 005
2 P-A 007

# 5a054a35
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 068
2 A2 022
2 A2 147
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 5b1b35c9
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A2 022
2 A2 146
2 A2 147
1 P-A 001
2 P-A 005
2 P-A 007

# 603b7f4c
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
2 A2 022
2 A2 146
1 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 689b65f2
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
1 A1 225
2 A2 022
1 A2 146
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 6f3ae166
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
1 A2 146
2 A2 148
1 A2 150
2 P-A 001
2 P-A 002
2 P-A 007

# 703c0990
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 70a43201
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 056
2 A2 022
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 7714dfe7
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
1 A1a 068
2 A2 022
2 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 7bcf3570
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A2 017
2 A2 022
2 A2 146
1 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 7bd8298b
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 056
2 A2 022
2 A2 146
1 A2 147
1 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# 9632501f
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1a 068
2 A2 022
2 A2 146
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 98ae3faf
Energy: Fighting, Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A1a 068
2 A2 022
1 A2 087
1 A2 146
2 A2 147
2 P-A 005
2 P-A 007

# 9e0d9449
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
1 A1 203
2 A1 219
1 A1a 068
2 A2 022
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a12305be
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
1 A1 225
2 A2 022
2 A2 147
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a1f64248
Energy: Grass
2 A1 001
1 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A3 144
2 A3 147
1 A3 155
1 A4 066
1 A4 077
2 P-A 005
2 P-A 007

# a5a5de61
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
2 A2 146
1 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# a61a48e8
Energy: Grass
2 A1 001
2 A1 002
2 A1 004
2 A1 219
2 A2 022
1 A2 146
