# 098aa8c3
Energy: Grass
1 A1a 068
1 A2 150
1 A3 155
2 A4a 059
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
1 B1a 067
2 B2b 040
2 P-A 005
2 P-A 007

# 292b6457
Energy: Grass
1 A1a 068
1 A2 150
1 A2b 070
2 A4a 059
1 B1 219
2 B1 225
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
2 B2b 040
1 P-A 001
2 P-A 005
2 P-A 007

# 2f2ad85c
Energy: Grass
2 A1 001
1 A1 219
1 A3 155
2 A4a 059
1 B1 219
1 B1 223
1 B1 225
2 B1a 002
1 B1a 004
1 B1a 067
1 B2 145
1 B2b 040
1 B2b 069
2 P-A 005
2 P-A 007

# 30214461
Energy: Grass
1 A1 001
1 A1 219
2 A3 155
1 A4 157
2 A4a 059
1 B1 219
1 B1a 002
1 B1a 004
2 B1a 067
2 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 36cabad9
Energy: Grass
1 A2 150
2 A3 155
2 A4a 059
2 B1a 001
1 B1a 002
2 B1a 004
2 B1a 067
2 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 37d0f705
Energy: Grass
1 A1a 068
1 A2 150
1 A2b 070
2 A4a 059
1 B1 219
2 B1 225
1 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 410c1e1e
Energy: Grass
2 A1 219
1 A1 225
1 A3a 064
2 A4a 059
2 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
1 P-A 006
2 P-A 007

# 5ab75717
Energy: Grass
1 A1 225
1 A2 150
1 A3 155
2 A4a 059
2 B1a 001
2 B1a 002
2 B1a 004
1 B1a 067
2 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 5ccd9332
Energy: Grass
1 A1 001
1 A1a 068
1 A2 150
1 A2b 070
2 A4a 059
1 B1 219
2 B1 225
1 B1a 002
1 B1a 004
2 B1a 067
1 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 617b549c
Energy: Grass
1 A1 219
1 A1a 068
2 A4a 059
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 B2b 040
