# 490601b1
Energy: Lightning
1 A1 225
1 A2 150
2 A3 144
1 A3 151
2 A3a 021
2 A4 066
2 A4 067
2 A4 069
1 A4 151
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 89839ae6
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
2 A3 066
2 A3 144
2 A4 066
2 A4 067
2 A4 069
2 A4 156
1 A4 158
2 P-A 005
2 P-A 007

# a606520c
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
2 A3 144
2 A3 155
2 A3a 021
2 A4 066
2 A4 067
2 A4 069
1 A4 156
2 P-A 005
2 P-A 007

# ba502199
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
2 A3 144
2 A3 155
2 A4 066
2 A4 067
2 A4 069
1 B1 223
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# ff59546b
Energy: Lightning
1 A1 225
2 A2 146
1 A2 150
1 A2b 069
2 A3 144
1 A3 155
2 A4 066
2 A4 067
1 A4 068
2 A4 069
1 A4 156
2 P-A 005
2 P-A 007
