# 103e3ec6
Energy: Psychic
1 A2 147
1 A2a 073
2 A3 144
1 B1 225
2 B2 063
1 B2 066
1 B2 149
2 B2a 007
1 B2a 008
2 B2a 009
2 B3 148
1 B3 153
1 P-A 005
2 P-A 007

# 1ec229d8
Energy: Psychic
1 A2 150
2 A3 144
2 B1a 067
1 B2 063
1 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2a 007
1 B2a 008
1 B2a 009
1 B2a 093
2 P-A 005
2 P-A 007

# 4177516a
Energy: Psychic
2 A2 068
1 A2 150
2 A3 144
1 B1 177
2 B1 225
1 B2 064
2 B2 066
1 B2 149
1 B2a 007
1 B2a 009
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# 7b78aa09
Energy: Psychic
1 A2 150
2 A3 144
1 B1 225
2 B2 063
1 B2 064
2 B2 066
1 B2 070
2 B2 147
1 B2 149
2 B2a 007
1 B2a 008
2 B2a 009
2 P-A 007

# 84791d69
Energy: Psychic
1 A2 147
1 A2a 073
2 A3 144
1 B1 225
2 B2 063
1 B2 066
1 B2 149
2 B2a 007
1 B2a 008
2 B2a 009
2 B3 148
2 P-A 005
2 P-A 007

# 9e32d5b3
Energy: Psychic
1 A2a 073
2 A3 144
2 B1 225
2 B2 063
1 B2 066
1 B2 147
2 B2a 007
1 B2a 008
2 B2a 009
2 B3 148
1 B3 153
1 P-A 005
2 P-A 007

# c144144d
Energy: Psychic
2 A2 068
1 A2 150
2 A3 144
2 B1a 067
2 B2 066
2 B2 070
2 B2 149
1 B2a 007
1 B2a 008
1 B2a 009
2 P-A 005
2 P-A 007

# d7a5a3bd
Energy: Psychic
1 A2 150
2 A3 144
2 B2 063
1 B2 064
2 B2 066
2 B2 149
1 B2 155
2 B2a 007
1 B2a 008
2 B2a 009
2 P-A 005
2 P-A 007
