# 019cfda7
Energy: Metal
1 A1a 068
2 A2 119
1 A2b 057
2 A4 153
2 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 031e176e
Energy: Metal
1 A1a 068
2 A2 119
1 A2 155
1 A2a 075
1 B1 223
2 B1 225
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 001
2 P-A 005
2 P-A 007

# 05d2534a
Energy: Metal
2 A2 119
1 A2 155
2 A2b 036
1 A2b 070
1 A3 151
1 B1 225
2 B2 145
1 B2 147
2 B2 148
1 B2 155
2 B2a 078
2 P-A 005
2 P-A 007

# 06bcbffa
Energy: Metal
1 A1a 068
2 A2 119
1 A2 155
1 A2b 070
1 A4 153
2 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 08124945
Energy: Metal
1 A1 216
1 A2 119
1 A2a 075
1 A2b 036
1 A2b 057
1 A3 151
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2 155
1 B2a 078
2 P-A 005
2 P-A 007

# 0b895c92
Energy: Metal
2 A2 119
1 A2 155
1 A2b 070
1 A3 123
1 A3 151
1 A4 157
1 B1 225
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 1893eb48
Energy: Metal
1 A2 119
1 A2b 070
1 A3 123
1 A4 153
1 A4 157
2 B1 225
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007

# 18ba3905
Energy: Metal
1 A2 119
1 A2 155
1 A2b 036
1 A2b 057
1 A4 157
1 B1 223
2 B2 145
2 B2 148
1 B2 153
1 B2a 054
2 B2a 077
1 B2a 078
1 B2a 091
2 P-A 005
2 P-A 007

# 20ff1592
Energy: Metal
1 A1a 068
1 A2 119
2 B1 225
2 B2 147
2 B2 148
1 B2 150
1 B2 153
2 B2a 054
1 B2a 077
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 228f82f0
Energy: Metal
1 A1 225
2 A2 119
1 A2 154
1 A2b 057
1 A3 151
1 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 2f77c6c1
Energy: Metal
2 A2 119
1 A2 155
1 A2b 057
1 A2b 070
2 B1 225
2 B2 145
2 B2 148
1 B2 154
2 B2a 054
2 B2a 078
1 P-A 002
1 P-A 005
2 P-A 007

# 3aa8fcb7
Energy: Metal
1 A1 225
1 A2 119
1 A2 150
1 A2 155
2 A2b 070
1 A4 157
2 B2 145
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 P-A 005
2 P-A 007

# 3ac27dfd
Energy: Water
1 A1a 068
2 A2 119
1 A2 147
1 A2 148
1 A2a 075
1 A2b 070
1 A2b 072
1 B2 147
1 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
2 P-A 005
2 P-A 007

# 3aef2626
Energy: Metal
1 A1a 068
1 A2 119
1 A2a 075
1 A2b 057
2 A4 153
1 B1 225
2 B2 145
1 B2 148
2 B2a 054
1 B2a 077
2 B2a 078
1 B2a 091
2 P-A 005
2 P-A 007

# 3fb1cadd
Energy: Metal
1 A2 119
1 A3 123
1 A4 153
1 A4 157
1 B1 225
2 B2 145
2 B2 148
2 B2a 054
2 B2a 077
2 B2a 078
1 B2a 091
2 P-A 005
2 P-A 007

# 41a6c668
Energy: Metal
1 A2 119
1 A2a 075
1 A2b 036
1 A2b 057
1 A3 151
2 B1 225
1 B2 073
1 B2 147
2 B2 148
2 B2 155
1 B2a 078
2 P-A 001
2 P-A 005
2 P-A 007

# 4530f1c5
Energy: Metal
2 A2 119
1 A2 155
1 A2b 057
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
1 B2a 091
2 P-A 005
2 P-A 007

# 473985c6
Energy: Metal
1 A1a 068
2 A2 119
1 A2b 036
1 A2b 070
1 A3 123
2 B1 225
2 B2 145
1 B2 147
2 B2 148
1 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 48c99362
Energy: Metal
2 A2 119
2 A2b 036
1 A2b 057
2 B1 225
2 B2 145
2 B2 148
2 B2a 078
1 B2a 091
1 B2a 093
1 P-A 002
2 P-A 005
2 P-A 007

# 5746fce3
Energy: Metal
2 A2 119
1 A2b 070
1 A3 123
2 B1 225
2 B2 148
2 B2a 054
2 B2a 078
1 B2a 091
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 5aeccb30
Energy: Metal
2 A2 119
1 A2 150
1 A2 155
1 A3 151
1 A4 153
1 B1 225
2 B2 148
1 B2 150
2 B2a 054
1 B2a 075
2 B2a 078
1 B2b 050
2 P-A 005
2 P-A 007

# 62247cc2
Energy: Metal
2 A1a 068
1 A2 119
1 A2 148
2 A2b 036
1 A2b 057
1 A3 151
1 A4 153
1 B2 145
1 B2 148
2 B2a 077
1 B2a 078
1 B2a 091
1 B2a 093
2 P-A 005
2 P-A 007

# 6277b93c
Energy: Metal
1 A1a 068
2 A2 119
1 A2 155
2 A2b 070
1 B1 225
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
1 B2b 066
1 B2b 069
2 P-A 005
2 P-A 007

# 6325a750
Energy: Metal
2 A2 119
1 A2 155
2 A2b 036
1 A4 153
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 632c97e8
Energy: Metal
2 A2 119
1 A2b 036
1 A2b 070
1 A3 123
1 A3 151
1 B1 225
1 B2 147
2 B2 148
1 B2a 054
2 B2a 078
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 6a0f91e1
Energy: Metal
2 A2 119
1 A2 150
2 A2b 036
1 A3 123
1 A3 151
1 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2 153
2 B2a 078
2 P-A 005
2 P-A 007

# 6d9c4ccf
Energy: Metal
2 A2 119
2 A2b 036
1 A2b 057
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 078
1 B2a 091
1 P-A 002
2 P-A 005
2 P-A 007

# 6f455518
Energy: Metal
2 A2 119
1 A2 146
1 A2 154
1 A3 144
1 B1 170
1 B1 172
1 B1 225
1 B2 147
2 B2 148
1 B2a 054
2 B2a 078
1 B2a 091
1 P-A 002
2 P-A 005
2 P-A 007

# 70367773
Energy: Metal
1 A1a 068
2 A2 119
1 A2b 057
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
1 P-A 006
2 P-A 007

# 71a2b2d0
Energy: Metal
2 A2 119
2 A2b 036
1 A2b 057
2 A3 151
1 B1 225
2 B2 147
2 B2 148
1 B2 150
1 B2 153
2 B2a 078
2 P-A 005
2 P-A 007

# 7323c65e
Energy: Metal
2 A1 225
1 A2 119
2 A2a 075
2 B1 225
2 B2 145
2 B2 148
1 B2 150
1 B2a 054
1 B2a 077
1 B2a 078
1 B2a 093
2 P-A 005
2 P-A 007

# 769a1453
Energy: Metal
2 A2 119
1 A2b 057
1 A2b 070
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 7a898582
Energy: Metal
2 A2 119
1 A2 150
2 A2b 070
2 A4 153
2 B1 225
2 B2 148
2 B2a 054
2 B2a 078
1 P-A 001
2 P-A 005
2 P-A 007

# 7d8ad82a
Energy: Metal
2 A2 119
1 A2 155
1 A2b 057
1 A3 151
1 A3a 064
1 A4 153
2 B1 225
2 B2 148
2 B2a 054
2 B2a 078
1 P-A 002
2 P-A 005
2 P-A 007

# 7e5073ea
Energy: Metal
2 A2 119
2 A2b 070
2 B1 225
2 B2 147
2 B2 148
2 B2a 054
2 B2a 078
1 B2b 066
1 B2b 069
1 B3 147
1 P-A 005
2 P-A 007

# 82361e6d
Energy: Metal
1 A1a 068
2 A2 119
1 A2b 070
1 A3 123
2 B1 225
2 B2 145
1 B2 147
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 88d1f8d6
Energy: Metal
2 A2 119
1 A2b 057
1 A3 151
1 A3a 064
1 B1 225
2 B2 147
2 B2a 054
2 B2a 078
1 B2a 091
1 B2a 093
2 P-A 002
2 P-A 005
2 P-A 007

# 8aa749ef
Energy: Metal
1 A2 119
2 A2b 036
1 A2b 057
1 A3 151
2 B1 225
1 B2 145
2 B2 147
2 B2 148
1 B2a 077
1 B2a 078
1 B2a 091
1 P-A 002
2 P-A 005
