# 0f5a7b92
Energy: Lightning
2 A1 098
2 A2 148
1 A2 150
1 A2 155
1 A3 066
1 B1 121
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 15775ab8
Energy: Lightning
2 A1 098
2 A2 148
1 A2 150
1 A2 155
2 A3 066
1 A4 151
1 B1 121
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 007

# 3fe6d9e7
Energy: Darkness
1 A1 097
1 A1 098
1 A1 225
1 A2 051
1 A2 148
1 A2b 070
1 A3 144
1 A3a 064
1 B1 121
1 B1 155
1 B1 156
1 B1 157
1 B1 225
2 B1a 026
2 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# 79e1bad5
Energy: Lightning
2 A1 098
2 A2 147
1 A2 150
2 A3 066
1 B1 121
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# ccb78db5
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2b 070
2 A3 066
1 A3 151
1 B1 121
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 P-A 005
1 P-A 006
2 P-A 007

# d5b9aca6
Energy: Psychic
2 A1 098
2 A2 051
2 A2 147
2 A2 150
1 A2 155
2 A3 084
1 B1 121
1 B1 225
2 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# d9cede99
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
2 A3 066
1 A3 151
1 B1 121
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 P-A 005
2 P-A 007

# e6775c97
Energy: Lightning
2 A1 098
1 A2 147
1 A2 150
2 A3 066
1 A3 151
1 B1 121
1 B1 225
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# f6ac9090
Energy: Lightning
2 A1 098
1 A2 146
1 A2 147
1 A2 150
2 A3 066
1 B1 121
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007
