# 008df7f2
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
2 P-A 007

# 0371440e
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
1 A2b 069
2 A3 144
2 P-A 005
2 P-A 007

# 06d6706a
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2 150
2 A2a 063
2 A2a 074
2 A2b 070
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 072ed118
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
1 A3 066
1 A3 142
2 A3 144
2 A3 146
2 P-A 005
2 P-A 007

# 0864122b
Energy: Water
2 A1 087
2 A1 089
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
1 A3a 064
2 A4a 023
2 P-A 005
1 P-A 006
2 P-A 007

# 08ac0f0e
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 022
2 A2 147
1 A2 150
2 A2a 063
1 A2b 070
2 A3 144
2 A3 149
2 P-A 005
2 P-A 007

# 0987b872
Energy: Water
2 A1 087
2 A1 089
2 A2 148
1 A2 150
1 A2a 023
2 A2a 063
2 A2a 074
2 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 0b3be1c2
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 069
1 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 0c03c286
Energy: Water
2 A1 087
2 A1 089
2 A2 147
1 A2 150
2 A2a 063
2 A2a 074
1 A2b 069
2 A3 144
2 A3 149
2 P-A 005
2 P-A 007

# 0d0b00ef
Energy: Water
2 A1 087
2 A1 089
1 A2 147
2 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 0dddde7d
Energy: Water
2 A1 089
1 A2 147
2 A2 148
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
2 B1 071
1 B1 225
2 P-A 005
2 P-A 007

# 12391db3
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 12a70537
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 068
2 A2 148
2 A2 150
1 A2a 023
2 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 1517c152
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 147
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 15fa4436
Energy: Water
2 A1 087
2 A1 089
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
1 A2b 070
2 A3 144
2 A4a 023
2 P-A 005
2 P-A 007

# 1e20c926
Energy: Water
2 A1 087
2 A1 089
1 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
1 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 226641b0
Energy: Water
2 A1 087
2 A1 089
1 A2 147
1 A2 148
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 069
1 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 2652e5bf
Energy: Water
2 A1 087
2 A1 089
1 A2 150
2 A2a 063
2 A2a 074
2 A2b 070
1 A3 084
2 A3 144
1 A3 146
1 A3 151
2 P-A 005
2 P-A 007

# 274d21ae
Energy: Water
2 A1 087
2 A1 089
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
1 A3 146
2 P-A 005
1 P-A 006
2 P-A 007

# 28d9db48
Energy: Psychic, Water
2 A1 087
2 A1 089
2 A2 150
2 A2a 063
2 A2a 074
1 A2b 070
2 A3 084
2 A3 144
1 A4 158
2 P-A 005
2 P-A 007

# 29054f56
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 2ab0747c
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 2f39c022
Energy: Water
2 A1 087
2 A1 089
1 A2 147
2 A2a 063
2 A2a 074
1 A2b 070
2 A3 144
2 A3b 067
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 35d44ae8
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A2 146
2 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 36aa25ec
Energy: Water
2 A1 087
2 A1 089
2 A1 225
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 A4a 023
2 P-A 005
2 P-A 007

# 36cf36ac
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
2 A4a 023
2 P-A 005
2 P-A 007

# 388aef78
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 069
2 A3 144
1 A3 149
2 P-A 005
2 P-A 007

# 38eb5e50
Energy: Water
2 A1 087
2 A1 089
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
1 A3 146
2 P-A 005
2 P-A 007

# 3d5258b3
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 3e1b7cbd
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
1 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
2 P-A 007

# 414509e3
Energy: Water
2 A1 087
2 A1 089
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
1 A3 149
2 P-A 005
2 P-A 007

# 476f46b8
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 147
2 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
1 A2b 069
2 A2b 070
2 P-A 007

# 4839194f
Energy: Fire, Water
2 A1 087
2 A1 089
1 A1a 056
1 A2 148
1 A2 150
2 A2a 063
1 A2b 070
2 A3 144
1 A3 146
2 A3 149
1 A3 151
2 P-A 005
2 P-A 007

# 48fd2936
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A2b 111
2 P-A 007

# 4938d278
Energy: Water
2 A1 089
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 A4a 023
2 B1 071
1 B1 225
2 P-A 005
2 P-A 007

# 4ce5b591
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
2 P-A 007

# 4da9df51
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
1 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
1 P-A 006
2 P-A 007

# 500d49e4
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 50b9f266
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 211
1 A1 225
2 A2 147
1 A2 150
1 A2a 063
2 A2a 072
1 A2a 073
2 A2a 074
2 P-A 005
1 P-A 007

# 513a4699
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A1 225
1 A2 146
2 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
2 P-A 007

# 53aadac7
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 063
2 A2a 074
2 A2b 070
2 P-A 005
2 P-A 007

# 61f0e02b
Energy: Water
2 A1 087
2 A1 089
2 A2 147
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 070
2 A3 144
1 A3 149
2 P-A 005
2 P-A 007

# 641a7843
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
2 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
1 A3 144
2 P-A 005
2 P-A 007

# 64309685
Energy: Water
2 A1 087
2 A1 089
2 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 A4 066
2 P-A 005
2 P-A 007

# 6795a755
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A2 150
1 A2 155
2 A2a 063
1 A2a 072
2 A2a 074
1 A3 066
2 A3 144
2 P-A 005
2 P-A 006
2 P-A 007

# 682c074f
Energy: Water
2 A1 087
2 A1 089
2 A2 148
1 A2 150
1 A2a 023
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
2 P-A 005
2 P-A 007

# 68a54b9b
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 69e18617
Energy: Water
2 A1 087
2 A1 089
1 A2 150
2 A2a 063
1 A2a 072
2 A2a 074
1 A2b 070
2 A3 144
1 A3 151
2 A4a 023
2 P-A 005
2 P-A 007

# 7222c0eb
Energy: Water
2 A1 087
2 A1 088
2 A1 089
2 A2 147
2 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 72aed093
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1 225
1 A2 146
1 A2 148
1 A2 150
2 A2a 063
2 A2a 072
2 A2a 074
2 P-A 005
2 P-A 007

# 737130c5
Energy: Water
2 A1 087
2 A1 088
2 A1 089
1 A1a 060
2 A2 050
1 A2 146
1 A2 148
1 A2 154
