# 09e1c34c
Energy: Psychic
1 A1 113
1 A1 114
1 A1 225
1 A1a 033
2 A2 063
2 A2 064
2 A2 065
2 A2 146
1 A2 147
2 A2 152
1 P-A 001
2 P-A 005
2 P-A 007

# 10cea613
Energy: Psychic
2 A1 113
2 A1 114
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
1 P-A 005
2 P-A 007

# 23fdb417
Energy: Psychic
1 A1 113
1 A1 114
1 A1 225
1 A1a 034
1 A1a 035
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 150
1 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 2c4c3051
Energy: Psychic
2 A1 113
2 A1 114
1 A1 198
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 146
1 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# 6768681f
Energy: Psychic
2 A1 113
2 A1 114
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 146
2 A2 147
2 A2 152
2 P-A 005
2 P-A 007

# 9714fc46
Energy: Psychic
2 A1 113
2 A1 114
1 A1 225
2 A2 063
2 A2 064
2 A2 065
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# b82bd1bf
Energy: Psychic
1 A1 113
1 A1 114
1 A1 223
1 A1 225
1 A1a 033
1 A2 063
1 A2 064
1 A2 065
1 A2 078
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2 152
1 A2 154
1 A2b 069
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 007

# f4dbf8d4
Energy: Psychic
2 A1 113
2 A1 114
1 A1 127
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007
