# 3d962b94
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A3 144
1 A3 155
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
2 B1 217
1 P-A 002
2 P-A 005
2 P-A 007

# 6a9a9443
Energy: Fire
1 A1 225
1 A2 150
1 A2 155
2 A3 144
2 A4a 010
2 B1 033
1 B1 034
1 B1 035
1 B1 036
2 B1 217
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 6dcb831e
Energy: Fire
1 A1 225
1 A2 147
1 A2 150
2 A3 144
1 A3 155
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
2 B1 217
1 B1 223
2 P-A 005
1 P-A 006
2 P-A 007

# 79804cb1
Energy: Fire
1 A2 147
1 A2b 008
2 A3 144
1 A3 155
1 A3a 064
2 A4a 010
1 B1 033
1 B1 036
2 B1 217
1 B1 225
1 B1a 012
1 B2a 016
1 B2a 018
2 P-A 005
2 P-A 007

# b20ad6a4
Energy: Fire
1 A1a 068
1 A2 150
1 A2 155
2 A3 144
1 A3 146
1 A3 155
1 A4 151
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
1 B1 217
2 P-A 005
1 P-A 006
2 P-A 007

# be4d4201
Energy: Fire
1 A1 225
1 A2 155
1 A2b 071
2 A3 144
1 A3 151
1 A3 155
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
1 B1 217
1 B1 223
1 P-A 002
2 P-A 005
2 P-A 007

# c4f60f36
Energy: Fire
1 A1a 068
1 A2 150
1 A2 155
2 A3 144
2 A3 155
1 A3a 064
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
2 B1 217
2 P-A 005
2 P-A 007

# d6782f62
Energy: Fire
1 A1 225
1 A2 150
2 A3 144
2 A3 155
2 A4a 010
2 B1 033
1 B1 034
1 B1 035
1 B1 036
1 B1 217
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# dfae17c0
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A3 144
1 A3 151
1 A4 157
2 A4a 010
2 B1 033
1 B1 034
1 B1 035
1 B1 036
2 B1 217
1 P-A 005
2 P-A 007

# f2f717f2
Energy: Fire
1 A2 147
1 A2 150
1 A2b 071
2 A3 144
2 A3 155
2 A4a 010
2 B1 033
1 B1 035
1 B1 036
2 B1 217
1 B1 223
2 P-A 005
2 P-A 007
