# 2039281e
Energy: Lightning
1 A1 098
1 A1 225
2 A2 056
2 A2 057
2 A2 150
1 B1 109
1 B1 225
2 B1a 024
1 B1a 025
2 B1a 026
2 B1a 066
1 B1a 068
2 P-A 007

# 3b0e8c85
Energy: Lightning
1 A1 098
1 A1 223
1 A2 056
1 A2 057
1 A2 147
1 A2 150
1 A2b 070
1 A3 151
1 A3a 021
1 A4 066
1 A4 070
1 A4 072
1 A4 151
1 B1 225
1 B1a 024
1 B1a 026
1 B2 145
1 P-A 002
1 P-A 005
1 P-A 007

# 3c576974
Energy: Lightning
1 A1 098
1 A2 056
1 A2 057
1 A2 146
1 A2 147
1 A2 150
1 A2b 070
1 A3 151
1 A3a 021
1 A3a 064
1 A3a 065
1 A4 066
1 A4 151
1 B1 225
1 B1a 024
1 B1a 026
1 B1a 068
1 P-A 005
1 P-A 006
1 P-A 007

# cf1faed1
Energy: Lightning
1 A1 098
1 A1a 027
1 A2 057
1 A2 150
1 A2 155
1 A3a 021
1 A3a 065
1 A4 066
1 A4 072
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 026
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 005
1 P-A 007
