# 0995cab5
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 127
2 A1 198
1 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 4891cb70
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 127
2 A1 198
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 671743c7
Energy: Psychic
2 A1 120
2 A1 123
2 A1 127
2 A1 198
1 A1 223
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 020

# 6a30a786
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
2 A1 127
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 020

# b2516349
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 127
2 A1 198
1 A1 223
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b65e5630
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c98589fa
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
2 A1 198
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# e5ab18e7
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 127
2 A1 198
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# f11b9f9c
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 124
1 A1 125
2 A1 198
1 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# f508cdb3
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 196
2 A1 198
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
