# 05684e82
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
1 A3a 007
2 B1 003
2 B1 005
1 B1 007
2 B1 225
1 B2 017
1 B2 145
2 B3 153
1 P-A 002
2 P-A 007

# 4336f889
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
2 B1 003
1 B1 004
2 B1 005
1 B1 007
2 B1 225
1 B1a 065
1 B2 017
1 B3 153
1 P-A 002
1 P-A 005
2 P-A 007

# 54fb1e00
Energy: Grass
1 A1 219
1 A2 150
2 A3 144
2 A3 147
2 B1 003
2 B1 005
1 B1 007
2 B1 225
1 B1a 065
1 B2 017
1 B3 153
1 P-A 002
1 P-A 005
2 P-A 007

# 550e3ec6
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
2 B1 003
1 B1 004
2 B1 005
1 B1 007
2 B1 225
1 B1a 065
1 B2 017
1 P-A 002
2 P-A 005
2 P-A 007

# 5e3c4fcf
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
1 A3a 008
2 B1 003
1 B1 004
2 B1 005
1 B1 007
2 B1 225
1 B2 017
1 B3 153
1 P-A 002
1 P-A 005
2 P-A 007

# 8d467a5c
Energy: Grass
1 A2 150
2 A3 144
2 A3 147
1 A3a 008
2 B1 003
2 B1 005
1 B1 007
2 B1 225
1 B2 017
1 B3 147
1 B3 153
1 P-A 002
1 P-A 005
2 P-A 007
