# 4ad3a7ee
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
2 A2 050
1 A2 146
1 A2 154
1 A2a 071
2 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007

# 86db77cf
Energy: Water
1 A1 053
1 A1 054
1 A1 056
2 A2 050
1 A2 143
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2a 069
1 A2a 071
2 A2a 072
1 P-A 001
1 P-A 005
2 P-A 007

# a5ed1c90
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 225
2 A2 050
2 A2 146
2 A2 154
1 A2a 071
2 A2a 072
2 P-A 005
2 P-A 007

# be29e6a8
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
2 A2 050
1 A2 146
2 A2 154
1 A2a 071
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# cfc71b87
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
1 A1 225
2 A2 050
1 A2 146
2 A2 154
1 A2a 071
2 A2a 072
2 P-A 005
2 P-A 007

# ea8b1b68
Energy: Water
2 A1 053
2 A1 054
2 A1 056
1 A1 223
2 A2 050
2 A2 146
1 A2 154
1 A2a 071
1 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007
