# 015ade2d
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2 155
2 A3 144
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 0a006b85
Energy: Fighting
2 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 070
1 A3 151
2 A4 099
2 A4 100
1 A4 157
2 P-A 005
2 P-A 007

# 0e4696cd
Energy: Fighting
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 144
1 A3 151
1 A3a 064
2 A4 099
2 A4 100
1 P-A 006
2 P-A 007

# 0f06a523
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 15cb6b50
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
1 A2 148
1 A2 150
1 A2b 070
2 A3 144
1 A3 155
2 A4 099
2 A4 100
1 B2 145
2 P-A 007

# 176da90f
Energy: Fighting
2 A1 225
1 A2 088
1 A2 089
1 A2 144
1 A2 148
2 A2 150
2 A2b 070
1 A2b 071
1 A3 151
2 A4 100
2 A4a 043
2 P-A 005
2 P-A 007

# 1d237e07
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 068
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
2 A4 099
2 A4 100
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 24dcf69c
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 069
1 A2b 070
2 A3 144
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 2a7eb388
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 2c18e9e1
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 2c6e50da
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
1 A2b 070
1 A2b 071
2 A3 144
2 A4 099
2 A4 100
1 P-A 005
1 P-A 006
2 P-A 007

# 2e6154e5
Energy: Fighting
1 A1 223
1 A1 225
2 A2 089
2 A2 144
1 A2 147
1 A2 150
2 A3 144
1 A3 151
2 A4 099
2 A4 100
1 A4 102
1 A4 157
1 P-A 005
2 P-A 007

# 33997c09
Energy: Fighting
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
1 A2b 071
2 A3 144
1 A3 151
1 A3a 064
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 3403d8e6
Energy: Fighting
1 A1 223
1 A1 225
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
2 P-A 007

# 38a95980
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
2 A3 144
1 A3 151
2 A4 099
2 A4 100
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 3cb3bcb0
Energy: Fighting
2 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2b 069
2 A3 144
2 A4 099
2 A4 100
2 A4 158
1 P-A 005
2 P-A 007

# 408bc098
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
2 A3 144
2 A4 099
2 A4 100
2 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 4734a77e
Energy: Fighting
2 A2 089
2 A2 144
2 A2 146
1 A2 147
2 A2b 070
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 4afc9e39
Energy: Fighting
1 A1 223
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
1 A3 151
2 A4 099
2 A4 100
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 51ff6e3d
Energy: Fighting
2 A2 089
2 A2 144
1 A2 146
1 A2 150
1 A2b 069
2 A3 144
1 A3 155
2 A4 099
2 A4 100
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 54265f91
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
2 A3 144
1 A3 151
2 A4 099
2 A4 100
2 A4 101
2 P-A 005
2 P-A 007

# 567b8954
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 069
1 A2b 070
2 A3 144
1 A3 151
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 599dcf3c
Energy: Fighting
2 A1 223
1 A2 088
2 A2 089
2 A2 144
2 A3 144
2 A4 099
2 A4 100
2 A4 158
1 P-A 005
2 P-A 006
2 P-A 007

# 59a7a5f4
Energy: Fighting
1 A1 225
2 A2 089
2 A2 144
1 A2 148
1 A2 150
1 A2b 070
2 A3 144
2 A4 099
2 A4 100
2 B1 225
1 B2 145
1 B2 147
2 P-A 007

# 5dce6935
Energy: Fighting
1 A1 223
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 5e4073a0
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
2 A3 144
1 A3 151
2 A4 099
2 A4 100
2 A4 157
1 P-A 005
1 P-A 006
2 P-A 007

# 69f4cba3
Energy: Fighting
2 A1 223
1 A1 225
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 157
1 P-A 005
2 P-A 007

# 6a437ef6
Energy: Fighting
1 A1 223
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 150
2 A3 144
2 A4 099
2 A4 100
1 A4 157
2 A4 158
1 P-A 006
2 P-A 007

# 6aa42569
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2b 071
2 A3 144
2 A4 099
2 A4 100
1 A4 101
1 A4 157
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 6dcbcaf1
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
2 P-A 007

# 6f7c800e
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
2 A4 099
2 A4 100
1 A4 158
1 P-A 005
1 P-A 006
2 P-A 007

# 74b187b0
Energy: Fighting
1 A1 225
2 A2 088
2 A2 089
2 A2 144
2 A2 148
1 A2 150
1 A2 155
1 A3 151
2 A4 099
2 A4 100
2 P-A 005
2 P-A 007

# 761860f5
Energy: Fighting
1 A1 225
1 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2b 071
2 A3 144
2 A4 099
2 A4 100
2 A4 157
1 P-A 005
2 P-A 007

# 78daaf56
Energy: Fighting
1 A1 223
1 A1a 068
1 A2 088
2 A2 089
2 A2 144
1 A2 150
1 A2a 037
2 A3 144
1 A4 099
2 A4 100
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 852aef54
Energy: Fighting
2 A1 223
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A3 144
2 A4 099
2 A4 100
2 A4 158
1 P-A 005
2 P-A 007

# 87e617bc
Energy: Fighting
2 A1 223
1 A2 088
2 A2 089
2 A2 144
