# 030fe642
Energy: Darkness
1 A2 110
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# 0e9409c5
Energy: Darkness
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
2 B2 152
1 B3 115
2 B3a 046
1 P-A 002
2 P-A 005
2 P-A 007

# 21d296b4
Energy: Darkness
1 A2 148
1 A2 150
2 A3 144
1 B1 151
1 B1 225
2 B2 098
2 B2 100
1 B2 145
1 B2 152
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# 2e4bdd1a
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
2 A3 144
1 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B3 115
2 B3a 046
1 P-A 002
2 P-A 005
2 P-A 007

# 45a4d9f0
Energy: Darkness
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B2a 093
1 B3a 027
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# 49cb10ae
Energy: Darkness
1 A2 110
1 A2 148
1 A2 150
1 A2b 070
2 A3 144
1 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# 83c40471
Energy: Darkness
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 225
2 B2 098
1 B2 099
1 B2 100
1 B2 152
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# 83dd9ba2
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 148
1 A2 150
2 A3 144
1 B1 225
2 B2 098
2 B2 100
1 B2 147
1 B2 152
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# a4730883
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
1 B2 152
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# ae518725
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007

# cd5d6c1f
Energy: Darkness
1 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B2a 093
1 B3a 027
2 B3a 046
1 B3a 070
2 P-A 005
2 P-A 007

# d092fe96
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
2 A3 144
2 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B3 115
2 B3a 046
2 P-A 005
2 P-A 007

# ee5611e3
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 148
1 A2 150
2 A3 144
1 B1 225
2 B2 098
2 B2 100
2 B2 152
1 B3 115
2 B3a 046
2 P-A 005
2 P-A 007

# faadf995
Energy: Darkness
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 B1 225
2 B2 098
2 B2 100
1 B2 152
1 B2b 069
1 B3 115
2 B3a 046
1 B3a 073
2 P-A 005
2 P-A 007
