# 002b5c6a
Energy: Grass
1 A1 225
1 A2 020
1 A2 150
2 A2a 010
1 A3 144
1 A3 147
2 B1 184
2 B1 225
1 B2 017
1 B3 005
1 B3 006
1 B3 008
1 P-A 002
2 P-A 005
2 P-A 007

# 646f8bdb
Energy: Grass
1 A1 219
1 A2 150
2 A2a 010
2 A3 144
2 A3 147
2 B1 184
1 B1 223
1 B1 225
1 B2 017
1 B3 005
2 B3 008
2 P-A 005
2 P-A 007

# 8e75fcd0
Energy: Grass
1 A1 219
1 A2 020
1 A2 150
2 A2a 010
2 A3 144
2 B1 184
2 B1 225
1 B2 017
2 B3 005
1 B3 008
1 B3 147
1 P-A 002
1 P-A 005
2 P-A 007

# 8f0b0cec
Energy: Grass
1 A1 219
1 A2 150
2 A2a 010
2 A3 144
1 A3 147
2 B1 184
1 B1 223
1 B1 225
1 B2 017
1 B3 005
2 B3 008
1 B3 147
1 B3 153
1 P-A 005
2 P-A 007

# a9c15fc8
Energy: Grass
1 A2 150
1 A2 155
2 A2a 010
1 A3 144
1 B1 184
2 B1 225
1 B2 017
2 B3 005
1 B3 006
1 B3 007
1 B3 008
1 B3 153
1 P-A 002
2 P-A 005
2 P-A 007

# b402cf6d
Energy: Grass
1 A1 219
1 A2 150
2 A2a 010
2 A3 144
2 A3 147
2 B1 184
1 B1 225
1 B2 017
2 B3 005
1 B3 007
1 B3 008
1 B3 153
1 P-A 005
2 P-A 007

# c45799d9
Energy: Grass
1 A1 219
1 A2 020
1 A2 150
2 A2a 010
2 A3 144
1 A3 147
2 B1 184
1 B1 223
1 B1 225
1 B2 017
1 B3 005
2 B3 008
1 B3 153
1 P-A 005
2 P-A 007
