# 210d5d1c
Energy: Psychic
1 A1 223
1 A1 225
1 A1a 033
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 056
2 A1a 065
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 3538fd01
Energy: Psychic
2 A1 223
2 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 494ea1e1
Energy: Psychic
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 039
1 A1a 040
2 A1a 056
2 A1a 065
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# bbcd2d14
Energy: Psychic
2 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 039
1 A1a 040
2 A1a 056
2 A1a 065
2 A1a 068
2 P-A 005
2 P-A 007
