# 0385605e
Energy: Lightning
2 A1 098
1 A1 225
2 A3a 021
1 B1 225
2 B1a 024
1 B1a 068
1 B2 154
2 B2a 086
2 B3a 019
2 B3a 073
2 P-A 005
2 P-A 007

# 07904a03
Energy: Lightning
2 A1 098
2 A3a 021
1 B1 226
2 B1a 024
1 B1a 068
1 B2 154
2 B2a 086
2 B3a 019
1 B3a 070
2 B3a 073
2 P-A 005
2 P-A 007

# 3aa39d7c
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
2 A3a 021
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
2 B3a 073
1 B3a 074
2 P-A 005
2 P-A 007

# 5b0fa592
Energy: Lightning
2 A1 098
1 A1 225
1 A2 147
2 A3a 021
1 B1 225
2 B1a 024
1 B1a 068
1 B2a 086
2 B3a 019
2 B3a 073
1 B3a 074
2 P-A 005
2 P-A 007

# 889c05a3
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
2 A3a 021
1 A3a 064
2 A4 066
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B3a 019
2 P-A 005
2 P-A 007

# b4b1510a
Energy: Lightning
2 A1 098
1 A1 225
1 A3 151
1 A3a 019
2 A3a 021
2 B1 225
1 B1 226
2 B1a 024
1 B2a 086
2 B3a 019
1 P-A 002
2 P-A 005
2 P-A 007

# cde3ffbf
Energy: Lightning
2 A1 098
1 A2 150
2 A3a 021
2 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B2a 086
2 B3a 019
1 B3a 070
2 P-A 005
2 P-A 007

# edc84c1a
Energy: Lightning
2 A1 098
1 A1 225
2 A2 051
1 A2 148
1 A2 150
1 A2b 070
2 A3 066
1 B1 225
2 B2 145
2 B3a 019
2 P-A 005
1 P-A 006
2 P-A 007
