# 24592e4a
Energy: Water
2 A1a 017
1 A2a 072
2 A3 144
2 B1 052
2 B1 219
2 B1 225
1 B2 153
2 B2a 034
2 B2a 036
2 P-A 005
2 P-A 007

# 24dcf152
Energy: Water
1 A1 220
1 A1 225
2 A2 147
1 A2 155
1 A2a 072
2 A3 144
1 B1 050
1 B1 052
1 B1 225
2 B2a 034
2 B2a 036
1 B2a 037
2 P-A 005
2 P-A 007

# 431b1dd0
Energy: Water
1 A1 220
1 A2 049
1 A2 150
2 A3 144
1 B1 050
1 B1 052
2 B1 225
1 B2 045
1 B2 145
1 B2 147
2 B2a 034
2 B2a 036
2 P-A 005
2 P-A 007

# 6c65a7c9
Energy: Water
1 A1 220
1 A2 147
1 A2 148
1 A2 150
1 A2a 072
1 A2b 070
2 A3 144
1 B1 050
1 B1 052
1 B1 225
2 B2a 034
2 B2a 036
1 B2a 037
2 P-A 005
2 P-A 007

# 9556e837
Energy: Water
1 A1a 017
1 A2 155
1 A2a 072
2 A3 144
1 B1 052
2 B1 225
2 B2 124
1 B2 147
2 B2a 034
2 B2a 036
1 P-A 002
2 P-A 005
2 P-A 007

# 9a252d67
Energy: Water
1 A2a 072
2 A3 144
1 A4a 023
1 A4a 067
2 B1 050
2 B1 052
1 B1 219
1 B1 225
1 B1 226
2 B2a 036
2 P-A 005
2 P-A 007
2 P-B 037

# a7560330
Energy: Water
1 A2 150
2 A3 144
1 A4a 023
2 B1 050
2 B1 052
2 B1 225
1 B2 147
1 B2 153
2 B2a 034
2 B2a 036
2 P-A 005
2 P-A 007

# b23fb7e7
Energy: Water
1 A1 225
1 A2 150
2 A3 144
2 B1 050
2 B1 052
1 B1 225
1 B2 153
2 B2a 034
2 B2a 036
2 P-A 002
2 P-A 005
2 P-A 007

# b4a40940
Energy: Water
1 A1 225
1 A2 150
2 A3 144
2 B1 050
2 B1 052
2 B1 219
1 B2 153
2 B2a 036
1 B3 152
2 P-A 005
2 P-A 007
2 P-B 037

# fd43710a
Energy: Water
1 A2 150
2 A2a 072
2 A3 144
2 B1 050
2 B1 052
2 B1 219
2 B1 225
2 B2a 034
2 B2a 036
1 P-A 005
2 P-A 007
