# 866edac6
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A3 010
1 A3 011
2 A3 012
1 A3 144
1 A3 146
2 A3 147
1 A3 155
2 P-A 005
2 P-A 007

# 8a0fba41
Energy: Grass
1 A1 021
1 A1 023
1 A1 223
1 A1a 068
2 A2 147
1 A2b 070
1 A3 010
1 A3 012
1 A3 144
1 A3a 004
1 A4 156
1 B1 225
1 B1a 007
1 B1a 008
1 B1a 067
2 P-A 005
2 P-A 007

# ae15bd74
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A2 146
2 A3 010
1 A3 011
2 A3 012
1 A3 144
1 A3 146
1 A3 147
1 A3 155
1 P-A 005
2 P-A 007

# f37fffc4
Energy: Grass
1 A1 021
1 A1 023
1 A1 219
1 A1 225
1 A2a 073
2 A3 010
2 A3 011
2 A3 012
2 A3 144
2 A3 147
1 A3 151
2 P-A 005
2 P-A 007
