# 016134ff
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
1 A2 150
1 A2b 071
2 A3 144
2 B1 109
2 B1 155
1 B1 156
2 B1 157
2 P-A 005
2 P-A 006
2 P-A 007

# 08d0977e
Energy: Darkness
1 A1 225
1 A2 110
2 A2 150
1 A2b 071
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
1 B1 225
2 B2 145
2 P-A 005
2 P-A 007

# 14071363
Energy: Darkness
1 A2 110
1 A2 148
1 A2 150
1 A2 155
2 A3 144
2 B1 109
2 B1 155
2 B1 157
1 B1 225
1 B2 145
2 B2b 069
2 P-A 005
2 P-A 007

# 17f75133
Energy: Darkness
1 A1 225
1 A2 110
2 A2 148
1 A2 150
2 A3 144
2 B1 109
2 B1 155
2 B1 157
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 18e1f718
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2b 071
2 A3 144
1 A3 151
1 A4 120
2 B1 109
2 B1 155
1 B1 156
2 B1 157
1 B1 223
2 P-A 005
2 P-A 007

# 205d0bda
Energy: Darkness
1 A2 110
1 A2 150
2 A2b 070
2 A3 144
1 A3a 064
1 A3b 043
1 A4 134
2 B1 155
1 B1 156
2 B1 157
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 25c86919
Energy: Darkness
1 A2 110
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
2 B1 155
2 B1 157
2 B1 225
2 P-A 005
2 P-A 007

# 2833e8fa
Energy: Darkness
1 A2 110
2 A2 148
1 A2 150
2 A3 144
2 B1 155
2 B1 157
2 B1 225
2 B2 145
1 B3 115
1 B3a 047
2 P-A 005
2 P-A 007

# 3d51e72a
Energy: Darkness
1 A2 110
1 A2 147
1 A2 148
1 A2 150
2 A3 144
2 B1 155
1 B1 156
2 B1 157
2 B1 225
1 B3 115
2 P-A 001
2 P-A 005
2 P-A 007

# 7666c9c6
Energy: Darkness
1 A2 110
2 A2 147
1 A2 150
