# 08df7a65
Energy: Water
1 A1 059
1 A1 060
1 A1 061
1 A1 062
1 A1 063
1 A1 087
1 A1 088
1 A1 089
1 A1 211
1 A1 220
1 A1 223
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0db4e9b5
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 16501049
Energy: Water
2 A1 059
1 A1 060
2 A1 061
2 A1 087
2 A1 089
2 A2 147
2 A3 144
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 21344bbb
Energy: Fire, Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 A1a 056
2 P-A 005
2 P-A 007

# 357e6030
Energy: Fire, Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1a 056
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 3711a73e
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 079
2 A1 087
2 A1 088
2 A1 089
2 A1 220
2 P-A 005
2 P-A 007

# 3c20b695
Energy: Water
2 A1 059
2 A1 060
2 A1 061
1 A1 087
1 A1 088
1 A1 089
2 A1 196
2 A1 225
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 417743f3
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1 223
1 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# 68af40a3
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1 223
2 A1 225
2 P-A 005
2 P-A 007

# 73bfb0e8
Energy: Metal, Water
2 A1 059
1 A1 060
2 A1 061
2 A1 087
2 A1 089
1 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# 80e859c0
Energy: Fire, Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1a 056
2 A1a 068
1 P-A 001
1 P-A 005
2 P-A 007

# 84626718
Energy: Water
1 A1 059
1 A1 060
1 A1 061
1 A1 079
1 A1 087
1 A1 088
1 A1 089
2 A1 220
1 A1 223
2 A1 225
2 A1a 068
1 A2a 072
1 A2b 070
2 P-A 001
2 P-A 007

# a811ac99
Energy: Water
1 A1 059
1 A1 060
1 A1 061
1 A1 062
1 A1 063
1 A1 087
1 A1 088
1 A1 089
1 A1 196
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
1 P-A 022

# ab286a93
Energy: Fire, Water
2 A1 059
2 A1 060
2 A1 061
1 A1 087
1 A1 088
1 A1 089
1 A1 225
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# bc335239
Energy: Water
2 A1 059
2 A1 060
2 A1 061
1 A1 087
1 A1 088
1 A1 089
2 A1 220
2 A1 225
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# c0f14ac6
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# db3959ab
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
1 A1 220
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# dc7aed8a
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
2 A1 220
1 A1 225
1 A1a 068
2 P-A 005
2 P-A 007

# e853acd9
Energy: Water
2 A1 059
2 A1 060
2 A1 061
2 A1 087
2 A1 088
2 A1 089
1 A1 223
1 A1 225
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007
