# 09a67939
Energy: Fighting
1 A1a 068
2 A2 087
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
2 P-A 005
2 P-A 007

# 1278e589
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 068
2 A2 087
1 A2 146
2 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
1 P-A 001
2 P-A 005
2 P-A 007

# 1527785c
Energy: Fighting
2 A2 147
2 A2a 039
2 A2a 041
2 A2a 070
1 A2a 071
2 A3 144
2 A3 149
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 1811c760
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 087
2 A2 146
1 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 266b9922
Energy: Fighting
1 A1 225
2 A1a 056
2 A1a 068
1 A2 022
2 A2 146
1 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# 3d5209aa
Energy: Fighting
1 A1a 056
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# 474733f0
Energy: Fighting
1 A1 223
1 A1 225
2 A1a 068
1 A2 087
1 A2 146
1 A2 147
1 A2a 036
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
2 P-A 005
2 P-A 007

# 4cabfb26
Energy: Fighting
1 A1 225
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2a 036
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# 561161ad
Energy: Fighting
2 A1a 068
2 A2 087
1 A2 146
2 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 642e12fa
Energy: Fighting
2 A1 223
2 A1a 068
1 A2 087
1 A2 146
1 A2 147
1 A2a 036
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
2 P-A 005
2 P-A 007

# 7914f4dd
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 087
1 A2 146
2 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 001
2 P-A 005
2 P-A 007

# 79ca238b
Energy: Fighting
1 A1 223
2 A1a 068
1 A2 146
2 A2a 039
2 A2a 040
2 A2a 041
2 A2a 063
1 A2a 070
1 A2a 071
2 A2a 074
2 P-A 005
2 P-A 007

# 8f91c149
Energy: Fighting
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# 9d1d83a4
Energy: Fighting
1 A1 225
1 A1a 047
1 A1a 056
1 A1a 068
2 A2 146
1 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
1 A2a 073
2 P-A 005
2 P-A 007

# a986f8f3
Energy: Fighting
1 A1 225
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# b81fdf1d
Energy: Fighting
2 A1 223
1 A1a 068
1 A2 078
2 A2 146
1 A2 148
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# bbebcd11
Energy: Fighting
1 A1 223
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# c3d873a1
Energy: Fighting
1 A1 225
2 A1a 056
1 A1a 068
1 A2 087
2 A2 146
1 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# d1433bea
Energy: Fighting
1 A1 225
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
2 P-A 005
2 P-A 007

# d1b82c72
Energy: Fighting
1 A1 225
1 A2 091
1 A2 092
2 A2 146
2 A2 147
1 A2 148
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
1 P-A 002
2 P-A 005
2 P-A 007

# d71c0b9c
Energy: Fighting
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 070
1 A2a 071
1 P-A 001
2 P-A 005
2 P-A 007

# eda69435
Energy: Fighting
1 A1 225
1 A1a 068
2 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 036
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
2 P-A 005
2 P-A 007

# f15c9a27
Energy: Fighting
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
1 A2 148
1 A2 150
2 A2a 039
2 A2a 040
2 A2a 041
1 A2a 071
1 A2a 073
2 P-A 005
2 P-A 007
