# 48257c6a
Energy: Grass
2 A1 021
2 A1 023
1 A1 186
1 A1 187
2 A1 219
1 A1a 003
1 A1a 005
1 A1a 006
1 A1a 059
1 A1a 068
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007
1 P-A 027

# 50537326
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 186
2 A1 187
2 A1 188
2 A1 219
1 A1a 059
2 A1a 068
2 P-A 005
2 P-A 007

# 60de11e7
Energy: Grass
2 A1 021
2 A1 023
2 A1 187
1 A1 188
1 A1 219
1 A1 225
2 A1a 057
1 A1a 059
2 A2 147
1 A2 148
2 A2 150
1 P-A 005
2 P-A 007

# 6c6b7fdc
Energy: Grass
2 A1 021
2 A1 023
2 A1 186
2 A1 187
1 A1 188
1 A1 196
1 A1 219
1 A1a 032
1 A1a 059
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# a4b74c18
Energy: Grass
1 A1 021
2 A1 022
2 A1 023
1 A1 186
1 A1 187
1 A1 188
2 A1 219
2 A1 225
1 A1a 001
1 A1a 003
1 A1a 057
1 A1a 058
1 A1a 059
1 A1a 068
2 P-A 007

# ba75d0dd
Energy: Grass
2 A1 021
2 A1 023
2 A1 186
2 A1 187
1 A1 188
2 A1 203
1 A1 219
1 A1a 059
2 A1a 068
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# c633fe87
Energy: Grass
2 A1 021
2 A1 023
2 A1 187
1 A1 188
2 A1 223
1 A1 225
2 A1a 057
1 A1a 059
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# e5c7b0d0
Energy: Grass
2 A1 021
1 A1 022
2 A1 023
2 A1 186
2 A1 187
2 A1 188
2 A1 219
1 A1a 059
2 P-A 002
2 P-A 005
2 P-A 007
