# 2edbe025
Energy: Fighting
1 A1 223
2 A2 091
2 A2 092
1 A2 150
2 B1 225
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 B3a 072
1 P-A 002
2 P-A 005
2 P-A 007

# 435e553b
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
2 B1 225
1 B1a 065
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 P-A 002
2 P-A 005
2 P-A 007

# 7847c8c8
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
1 A2 150
2 B1 225
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 P-A 002
2 P-A 005
2 P-A 007

# 79d73975
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
1 A2 150
1 A2b 070
1 B1 225
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 B3a 072
2 P-A 005
2 P-A 007

# 84b99146
Energy: Fighting
1 A1 225
2 A2 092
1 A2 150
2 B1 219
2 B1 225
2 B3 079
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
1 B3a 069
2 P-A 005
2 P-A 007

# ca9ad870
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
1 B1 219
2 B1 225
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 P-A 002
2 P-A 005
2 P-A 007

# e04be73e
Energy: Fighting
2 A2 092
1 A2 150
2 B1 225
2 B3 079
1 B3 149
1 B3 154
2 B3a 034
1 B3a 036
2 B3a 069
1 B3a 072
1 P-A 002
2 P-A 005
2 P-A 007
