# 07be57d9
Energy: Psychic
2 A1 120
2 A1 122
2 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
2 A3 084
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 323436b2
Energy: Psychic
2 A1 120
1 A1 122
1 A1 223
1 A2 147
1 A2 150
1 A2a 033
1 A2b 035
1 A2b 069
2 A3 084
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 32da1b62
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A2 146
1 A2 147
1 A2 150
1 A2a 033
1 A2b 035
1 A2b 070
1 A3 084
2 A3 144
1 A3 146
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 3b6bf834
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 225
1 A2 147
1 A2 150
1 A2b 035
1 A2b 070
2 A3 144
1 A3 151
2 A3 155
2 P-A 005
2 P-A 007

# 4a393322
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 084
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
2 P-A 007

# 4b034921
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A2 147
1 A2 150
1 A2a 033
1 A2b 035
1 A2b 069
1 A2b 071
1 A3 084
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 4cfbcc4e
Energy: Psychic
2 A1 120
1 A1 122
1 A1 223
1 A2 147
1 A2 150
1 A2 155
1 A2a 033
1 A2b 035
1 A3 080
1 A3 084
2 A3 144
1 A3 151
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 612c5a39
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
1 A1 223
1 A1 225
2 A2 148
2 A2 150
1 A2b 035
1 A2b 069
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# 63e60788
Energy: Psychic
2 A1 120
1 A1 122
1 A2 146
1 A2 147
1 A2 150
1 A2a 033
1 A2b 035
1 A3 077
1 A3 084
2 A3 144
1 A3 146
1 A3 151
2 A3 155
2 P-A 005
2 P-A 007

# 791d52c8
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
1 A1 223
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2b 035
1 A2b 070
1 A3 084
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 7d1f2a20
Energy: Psychic
2 A1 120
1 A1 122
1 A2 147
1 A2 150
1 A2a 033
1 A2b 035
1 A2b 069
1 A3 084
2 A3 144
1 A3 146
1 A3 151
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 9c0d9dd1
Energy: Lightning, Psychic
2 A1 120
2 A1 122
2 A2 147
1 A2 150
1 A2 154
1 A2b 035
1 A2b 070
2 A3 066
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# aaeefab6
Energy: Psychic
2 A1 120
2 A1 122
1 A1 223
2 A1 225
1 A2 078
1 A2 147
1 A2 150
1 A2b 035
1 A2b 070
2 A3 084
2 A3 144
1 A3 151
1 P-A 005
2 P-A 007

# d926c55a
Energy: Psychic
1 A1 121
2 A1 122
1 A1 225
1 A1a 068
1 A2 079
1 A2 146
2 A2 147
2 A2a 031
1 A2b 035
1 A2b 069
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007
