# 6f8d541c
Energy: Fighting
2 A1 098
2 A1 142
1 A1 225
1 A1a 047
2 A2 051
2 A2 053
1 A2 150
1 A2b 069
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 82cbc6c5
Energy: Fighting
2 A1 098
2 A1 142
2 A1 225
2 A2 051
2 A2 053
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007
2 P-A 017

# 8443d30e
Energy: Fighting
2 A1 098
2 A1 142
1 A1 225
1 A1a 047
2 A2 051
2 A2 053
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# 8cf860d0
Energy: Fighting
2 A1 098
1 A1 141
1 A1 142
2 A1 154
1 A1 155
2 A2 051
2 A2 053
1 A2 146
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 96a017ee
Energy: Fighting
2 A1 098
2 A1 142
2 A1 225
1 A1a 047
2 A2 051
2 A2 053
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017

# ac75da35
Energy: Fighting
2 A1 098
2 A1 141
1 A1 142
2 A1 154
1 A1a 042
1 A1a 047
2 A2 051
2 A2 053
2 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# bc8c7c5f
Energy: Fighting
2 A1 098
2 A1 142
1 A1 225
1 A1a 047
2 A2 051
2 A2 053
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 017

# db9983da
Energy: Fighting
2 A1 097
2 A1 098
2 A1 142
1 A1 155
2 A1a 041
1 A1a 047
2 A2 053
2 A2 146
2 P-A 002
2 P-A 005
2 P-A 007
