# 0a8e61f4
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
2 A2a 071
1 A2b 071
2 A3 066
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
2 P-A 005
2 P-A 007

# 332dc104
Energy: Grass
1 A1 225
1 A1a 068
1 A2 150
2 A2a 071
1 A2b 069
1 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 032
1 A4 066
2 P-A 005
1 P-A 006
2 P-A 007

# 432adb0a
Energy: Fighting
2 A2 089
2 A2 144
1 A2 147
2 A2a 071
2 A3 144
2 A3 149
1 A3a 060
2 A3a 061
2 A3a 067
2 P-A 005
2 P-A 007

# 4cac48fb
Energy: Water
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A3 149
2 A3a 060
2 A3a 061
1 A4 066
2 A4a 023
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 50cd00ee
Energy: Fighting, Grass, Psychic
1 A1 223
2 A1a 068
1 A2 155
2 A2a 071
2 A3a 060
2 A3a 061
2 A3a 067
1 A4 032
1 A4 066
2 A4a 023
2 P-A 005
2 P-A 007

# e1cb7aec
Energy: Lightning
1 A1 223
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A2a 071
1 A3 066
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
2 P-A 005
2 P-A 007

# e7df7ffa
Energy: Lightning
1 A1 225
2 A1a 068
1 A2 150
2 A2a 071
1 A3 066
1 A3 149
2 A3a 060
2 A3a 061
2 A3a 067
2 A4 066
2 P-A 005
2 P-A 007
