# 23b0c3b1
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
2 A1 205
1 A1 210
1 A1 218
2 P-A 005
2 P-A 006
2 P-A 007

# 2e4af586
Energy: Darkness
2 A1 176
2 A1 177
2 A1 188
2 A1 222
2 A1a 057
2 A1a 058
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 3183966f
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
1 A1 196
1 A1 222
1 A1 223
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 63e64a96
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
1 A1 222
1 A1 223
2 P-A 001
2 P-A 005
1 P-A 006
1 P-A 007

# 69d854cd
Energy: Darkness
2 A1 176
2 A1 177
2 A1 187
2 A1 188
2 A1 222
2 A1a 057
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# 81f4a10d
Energy: Darkness
1 A1 176
2 A1 177
2 A1 187
2 A1 188
2 A1 222
1 A1 225
1 A1a 032
1 A1a 049
2 A1a 057
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 87888a88
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
1 A1 222
1 A1 223
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 9ba41cb7
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
2 A1 222
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 9fa5c96e
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
2 A1 222
2 A1 223
2 A1 225
2 P-A 005
2 P-A 007

# acd103af
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
1 A1 203
2 A1 222
1 A1 223
2 P-A 001
2 P-A 005
2 P-A 007

# b8235714
Energy: Darkness
2 A1 176
2 A1 177
2 A1 186
2 A1 187
2 A1 188
1 A1 198
2 A1 222
2 A1 223
2 P-A 005
1 P-A 006
2 P-A 007
