# 253dd259
Energy: Grass
1 A1a 007
1 A1a 008
1 A2b 070
1 A3 019
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 A3b 003
1 B1 225
1 B1a 067
2 P-A 005
2 P-A 007

# 2ae4b4e8
Energy: Grass
2 A1 219
2 A1a 007
2 A1a 008
2 A3 018
2 A3 019
2 A3 020
2 A3 144
2 A3 154
2 P-A 005
2 P-A 007

# a60246ff
Energy: Grass
1 A1 219
1 A1 225
1 A1a 008
1 A2 150
1 A2b 069
1 A3 016
2 A3 018
2 A3 020
2 A3 144
2 A3 147
2 A3 154
2 P-A 005
2 P-A 007

# aac6e490
Energy: Grass
2 A1 219
2 A1a 007
2 A1a 008
2 A3 018
2 A3 020
1 A3 144
2 A3 147
2 A3 154
1 A3b 004
2 B1a 067
1 P-A 005
1 P-A 007

# b30a7d8e
Energy: Grass
1 A1 219
1 A1 225
1 A1a 007
1 A1a 008
2 A3 018
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 P-A 005
1 P-A 006
2 P-A 007

# bf384ffb
Energy: Grass
1 A1 219
1 A1 225
1 A1a 007
1 A1a 008
2 A3 018
2 A3 020
2 A3 144
2 A3 147
1 A3 151
2 A3 154
2 A3 155
1 P-A 005
2 P-A 007
