# 05a919aa
Energy: Fire
1 A1 087
1 A1 089
1 A2 150
1 A2b 070
2 A3 144
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 217
1 B1 225
1 B1a 065
1 P-A 002
2 P-A 005
2 P-A 007

# 0ddbfb75
Energy: Fire
1 A1 087
1 A1 089
2 A2 150
1 A2a 069
2 A3 144
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 223
1 B1 225
1 B1a 065
2 P-A 005
2 P-A 007

# 128032c6
Energy: Fire
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 033
1 B1 034
2 B1 036
1 B1 044
2 B1 225
1 B2a 093
1 B3 024
1 P-A 002
2 P-A 005
2 P-A 007

# 129f2df0
Energy: Fire
1 A1 087
1 A1 089
1 A1 225
1 A2 150
2 A3 144
2 B1 033
1 B1 036
1 B1 044
2 B1 217
2 B1 225
1 B2b 069
1 B3 024
1 B3a 071
2 P-A 005
1 P-A 007

# 15d34b58
Energy: Fire, Grass
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 033
1 B1 036
1 B1 044
1 B1 217
2 B1 225
1 B2b 069
1 B3 024
1 B3 147
1 B3a 071
2 P-A 005
2 P-A 007

# 1735164e
Energy: Fire
1 A1 087
1 A1 089
1 A2 148
1 A2 150
1 A2a 069
2 A3 144
1 A3 155
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# 17838362
Energy: Fire
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 033
1 B1 034
2 B1 036
1 B1 044
1 B1 217
2 B1 225
1 B1a 065
1 B2a 093
2 P-A 005
2 P-A 007

# 190e82fa
Energy: Fire
1 A1 087
1 A1 089
1 A1 225
1 A2 150
1 A2b 070
2 A3 144
2 B1 033
1 B1 034
1 B1 036
1 B1 217
1 B1 225
1 B2b 069
1 B3 024
1 B3a 071
2 P-A 005
2 P-A 007

# 19173997
Energy: Fire
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 033
1 B1 034
1 B1 036
1 B1 044
1 B1 217
2 B1 225
1 B2b 069
1 B3 024
1 B3 147
1 B3a 071
1 P-A 005
2 P-A 007

# 19a0b51f
Energy: Fire
1 A1 087
1 A1 089
1 A2 150
2 A3 144
2 B1 033
1 B1 034
1 B1 036
1 B1 217
2 B1 225
1 B2a 021
1 B2b 069
1 B3 024
1 B3a 071
2 P-A 005
2 P-A 007

# 1acad875
Energy: Fire
1 A1 087
1 A1 089
2 A2 150
2 A3 144
2 B1 033
1 B1 036
1 B1 044
1 B1 217
2 B1 225
1 B2b 069
1 B3 024
1 B3a 071
2 P-A 005
2 P-A 007

# 1b4bec7f
Energy: Fire
