# 32fa9b62
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
2 A1a 028
2 A1a 029
2 A1a 056
2 A1a 068
2 A2 053
2 P-A 005
2 P-A 007

# 37b7ba9f
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
2 A1a 028
2 A1a 029
2 A2 053
1 A2 146
2 A2 147
1 A2b 071
2 P-A 005
2 P-A 007

# 56b41f9a
Energy: Lightning
2 A1 097
2 A1 098
2 A1a 029
2 A2 053
1 A2 147
1 A2 154
2 A3b 026
2 A4 066
2 A4 151
2 P-A 005
2 P-A 007

# 6e97409f
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A1a 028
2 A1a 029
2 A2 053
2 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 89be62cf
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
2 A1a 028
2 A1a 029
2 A2 053
2 A2 146
2 A2 147
2 P-A 005
2 P-A 007

# b5cfbdfd
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
2 A1a 028
2 A1a 029
2 A2 053
1 A2 104
1 A2 146
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# c3d4a550
Energy: Lightning
1 A1 098
1 A1 223
1 A1a 028
1 A1a 029
1 A2 053
1 A2 147
1 A2 155
1 A3 151
1 A3a 021
1 A4 066
1 A4 151
1 B1 223
1 B1 225
1 B1 226
1 B1a 024
1 B1a 028
1 B1a 029
1 B1a 068
1 P-A 005
1 P-A 007

# d5ea872a
Energy: Lightning
2 A1 097
2 A1 098
1 A1 104
2 A1 225
2 A1a 028
2 A1a 029
2 A2 053
2 A2 147
1 P-A 002
2 P-A 005
2 P-A 007
