# 0a3ec311
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A3 066
1 A3a 021
1 A4 151
2 B1 225
2 B2 145
1 B2 153
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 18c8f170
Energy: Lightning
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
1 A4 101
2 B1 225
1 B2 145
1 B2 153
2 B2a 086
1 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007
1 P-B 043

# 25157895
Energy: Lightning
1 A2 150
1 A2 155
1 A2b 070
1 A3 066
1 A3a 021
1 A4 151
1 B1 225
1 B2 145
1 B2 153
1 B2a 086
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 006
2 P-A 007

# 34289030
Energy: Lightning
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
1 B1 225
2 B2 145
2 B2a 086
2 B2b 026
2 B2b 027
1 P-A 002
2 P-A 005
2 P-A 007

# 3a89db62
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
1 A3a 021
1 A3a 065
1 A4 151
1 B1 225
2 B2 145
1 B2a 086
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# 4d6bd1ee
Energy: Lightning
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
1 A3 066
2 B1 225
2 B2 145
1 B2a 086
2 B2b 026
2 B2b 027
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5a3ed43f
Energy: Lightning
2 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A3a 021
2 B1 225
2 B2a 086
2 B2b 027
1 B2b 069
2 P-A 005
2 P-A 007
2 P-B 043

# 5b096420
Energy: Lightning
2 A1 225
1 A2 150
1 A3 066
1 A3a 064
1 A4 066
2 B1 225
1 B2 153
1 B2a 086
2 B2b 026
2 B2b 027
1 B3 147
1 B3 148
2 P-A 005
2 P-A 007

# 5bfa7beb
Energy: Lightning
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A3a 021
1 A3a 064
2 B1 225
1 B2 145
2 B2a 086
2 B2b 027
1 B2b 069
2 P-A 005
2 P-A 007
2 P-B 043

# 622c90d3
Energy: Lightning
2 A2 147
1 A3 066
1 A3a 064
1 A4 066
1 A4 151
1 A4 156
1 B1 225
1 B2 145
2 B2a 086
2 B2b 026
2 B2b 027
1 B2b 066
2 P-A 005
2 P-A 007

# 65bdb354
Energy: Lightning
2 A2 150
1 A2b 070
1 A3 066
1 A4 066
2 B1 225
2 B2 145
1 B2 153
1 B2a 086
1 B2a 093
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# b3303b96
Energy: Lightning
1 A1 223
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A3 066
1 B1 223
1 B2 145
2 B2b 026
2 B2b 027
1 B2b 068
1 B3 059
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# b9d78646
Energy: Lightning
1 A1 225
2 A2 150
1 A2b 070
1 A3 066
1 A4 066
2 B1 225
1 B2 145
1 B2 153
1 B2a 086
2 B2b 027
2 P-A 005
1 P-A 006
2 P-A 007
2 P-B 043

# c328c402
Energy: Lightning
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
1 A3 066
1 A3a 021
2 B1 225
2 B2 145
1 B2 153
2 B2b 026
2 B2b 027
2 P-A 005
2 P-A 007

# de2954d9
Energy: Lightning
1 A1 225
1 A2 155
1 A2b 070
1 A2b 072
1 A3 066
1 A3 151
2 B1 225
2 B2 145
1 B2 153
2 B2a 086
2 B2b 026
2 B2b 027
1 P-A 005
2 P-A 007

# e02cd483
Energy: Lightning
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 066
1 B1 225
1 B2 153
2 B2b 026
2 B2b 027
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# f4a81d97
Energy: Lightning
2 A1 225
1 A2 150
1 A3 066
1 A3a 064
1 A4 066
2 B1 225
1 B2 145
1 B2 153
2 B2a 086
2 B2b 027
2 P-A 005
2 P-A 007
2 P-B 043
