# 01e1d17b
Energy: Metal
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3 155
1 A3b 067
1 A4a 010
1 A4a 020
1 B2 147
2 P-A 005
2 P-A 007

# 073daa30
Energy: Metal
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 09a59bf6
Energy: Metal
2 A2 148
1 A2 155
1 A2b 069
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3a 064
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 1032c4c9
Energy: Metal
1 A1 225
1 A2 148
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 010
1 A4a 020
2 P-A 005
1 P-A 006
2 P-A 007

# 11df65a7
Energy: Metal
1 A2 146
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 1e94a14a
Energy: Metal
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 155
2 A4a 010
1 B1 223
1 P-A 005
2 P-A 007

# 20883f97
Energy: Metal
1 A1 225
1 A2 148
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
1 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
2 P-A 007

# 246c7d07
Energy: Metal
1 A2 146
1 A2 155
1 A2b 070
2 A2b 071
2 A3 085
2 A3 122
2 A3 144
1 A3 151
1 A3a 064
2 A4a 010
2 P-A 005
2 P-A 007
1 P-A 079

# 25276076
Energy: Metal
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
2 P-A 007

# 252fe3ce
Energy: Metal
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A3a 064
1 A4 153
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 285b8035
Energy: Metal
1 A2 150
1 A2 155
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
2 A4a 010
2 B2 148
1 B2a 093
2 P-A 005
2 P-A 007

# 28dcb9b6
Energy: Metal
1 A1 225
2 A2 148
1 A2 150
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A4a 010
1 A4a 020
1 B1 225
2 P-A 005
2 P-A 007

# 291d724e
Energy: Metal
1 A1 225
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A3a 064
1 A4a 010
1 A4a 020
2 P-A 005
1 P-A 006
2 P-A 007

# 29b6b475
Energy: Metal
1 A2 148
2 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
2 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 29ea7a69
Energy: Metal
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 2aa7b5ba
Energy: Metal
1 A2 146
1 A2 148
1 A2 155
1 A2b 070
1 A2b 071
2 A3 085
2 A3 122
2 A3 144
1 A3 151
1 A3a 064
1 A4a 010
1 A4a 020
2 P-A 005
1 P-A 006
2 P-A 007

# 2eb7db06
Energy: Metal
1 A2 146
2 A2 148
1 A2 155
1 A2a 075
1 A2b 070
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 35c85225
Energy: Metal
1 A2 146
1 A2 150
1 A2 155
1 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3 155
1 A3a 064
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 36ea72cc
Energy: Metal
1 A2 147
1 A2 150
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
2 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
2 P-A 007

# 37ac87b3
Energy: Metal
1 A2 148
1 A2 150
1 A2b 070
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 151
1 A3 155
2 A4a 010
1 B1 225
2 P-A 005
2 P-A 007

# 3b5cac8f
Energy: Metal
1 A2 146
1 A2 148
1 A2 155
1 A2b 070
1 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3a 064
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 3c3c7943
Energy: Metal
1 A1 225
1 A2 146
1 A2 150
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 155
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 3c98f23c
Energy: Metal
1 A2 155
1 A2b 070
2 A2b 071
2 A3 085
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3a 064
1 A4a 010
1 A4a 020
1 P-A 002
2 P-A 005
2 P-A 007

# 3f7b7231
Energy: Metal
1 A2 147
1 A2a 075
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 4488ad31
Energy: Metal
1 A2 148
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
1 A3 151
1 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
1 P-A 006
2 P-A 007

# 45784cbb
Energy: Metal
1 A1 225
1 A2 147
2 A2 148
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
2 A3 155
2 A4a 010
2 P-A 005
2 P-A 007

# 48a90efd
Energy: Metal
1 A1 198
1 A2 146
2 A2 148
1 A2a 075
1 A2b 070
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A4a 010
1 A4a 020
2 P-A 005
2 P-A 007

# 4aab6399
Energy: Metal
1 A2 146
1 A2 147
1 A2 150
2 A2b 071
2 A3 085
1 A3 086
2 A3 122
2 A3 144
1 A3 155
1 A3a 064
2 A4a 010
2 P-A 005
2 P-A 007

# 51e4e8f1
Energy: Metal
1 A1 225
1 A2 146
1 A2 155
1 A2b 070
1 A2b 071
2 A3 085
1 A3 086
2 A3 122
1 A3 123
2 A3 144
