# 0ea63c0c
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
2 A2b 070
1 A3 146
1 A3a 042
2 A4a 053
1 B1 151
2 B1 160
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 153309a4
Energy: Darkness
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A3 146
2 A3a 042
2 A4a 053
2 B1 151
2 B1 160
1 B1 223
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 238a18b7
Energy: Darkness
2 A2 150
1 A2 155
2 A3 146
1 A3 151
2 A3a 042
2 B1 151
2 B1 159
2 B1 160
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 262ea9b0
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3 146
2 A3a 042
1 B1 151
2 B1 159
2 B1 160
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 27774091
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 148
1 A2 150
1 A2 154
1 A2b 070
1 A3 146
2 A3a 042
1 B1 151
2 B1 159
2 B1 160
1 B1 223
1 B1 225
1 P-A 005
2 P-A 007

# 2c0cc771
Energy: Darkness
2 A2 148
1 A2 150
1 A2 155
1 A3 146
2 A3a 042
2 A4a 053
1 B1 151
2 B1 160
2 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 2dbabdea
Energy: Darkness
1 A2 147
1 A2 148
2 A2 150
1 A2 154
1 A2 155
1 A2b 070
2 A4a 053
2 B1 150
1 B1 151
2 B1 160
1 B1 225
2 P-A 002
1 P-A 005
2 P-A 007

# 3e6d662c
Energy: Darkness
1 A1 225
1 A2 147
2 A2 148
1 A2 155
1 A2b 070
2 A3a 042
2 A4a 053
1 B1 151
2 B1 160
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 56c805ca
Energy: Darkness
1 A2 147
1 A2 148
2 A2 150
1 A2 155
1 A2b 070
1 A3a 042
2 A4a 053
2 B1 150
1 B1 151
2 B1 160
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 5d932a0c
Energy: Darkness
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3a 042
2 A4 120
2 A4a 053
1 B1 151
2 B1 160
2 B1 225
1 B1 226
1 P-A 002
2 P-A 005
2 P-A 007

# 6f540c97
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 146
1 A2 150
2 A3 144
2 B1 151
2 B1 155
2 B1 157
2 B1 159
2 B1 160
1 B1 225
2 P-A 005
1 P-A 007

# 70582600
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 147
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A3a 042
2 A4a 053
1 B1 121
1 B1 151
2 B1 160
1 B1 225
2 P-A 005
2 P-A 007

# 714a1aa9
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A2b 070
1 A3 146
2 A3a 042
1 B1 151
2 B1 159
2 B1 160
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 72ff539a
Energy: Darkness
1 A2 110
1 A2 147
1 A2 148
2 A2 150
1 A2b 070
2 A3a 042
1 A4 066
2 A4a 053
1 B1 151
2 B1 160
1 B1 226
1 P-A 002
2 P-A 005
2 P-A 007

# 889f16e4
Energy: Darkness
1 A2 110
1 A2 148
2 A2 150
1 A2b 070
1 A3 146
2 A3a 042
1 A4 066
2 A4a 053
1 B1 151
2 B1 160
1 B1 226
1 P-A 002
2 P-A 005
2 P-A 007

# 8c8d1c9b
Energy: Darkness
2 A2 148
1 A2 150
1 A2 155
2 A2b 070
2 A3a 042
