# 106ac847
Energy: Metal
2 A1 195
1 A1 225
2 A1a 032
2 A1a 068
2 A2 119
1 A2 146
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007
2 P-A 022

# 248a88b7
Energy: Fighting
2 A1 154
1 A1 155
2 A1 195
2 A1 198
2 A1 204
2 A1a 032
1 A1a 046
2 A1a 047
2 A1a 056
2 A1a 063
2 P-A 022

# 3b63f1f3
Energy: Psychic
1 A1 195
2 A1 205
1 A1 225
1 A1a 032
1 A1a 060
2 A1a 068
2 A2 146
1 A2 147
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 022

# a64877a3
Energy: Water
2 A1 195
1 A1 220
1 A1a 032
2 A1a 068
1 A2 049
2 A2 050
2 A2 146
1 A2 147
2 A2 154
2 P-A 005
2 P-A 007
2 P-A 022

# d15377c9
Energy: Fire, Water
2 A1 195
2 A1 223
1 A1 225
1 A1a 032
2 A1a 056
1 A1a 060
2 A1a 068
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007
2 P-A 022
