# 3906247e
Energy: Fire
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
2 A3 037
2 A3 144
2 A3 150
1 B1 033
2 B1 036
2 B1 217
2 P-A 005
2 P-A 007

# 4742ccb8
Energy: Fire
1 A2 148
1 A2 150
2 A3 037
2 A3 144
2 A3 150
2 B1 033
1 B1 034
2 B1 036
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# 5d5feb5b
Energy: Fire
1 A2 148
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3 155
2 B1 033
2 B1 036
1 B1 217
2 B1 225
1 P-A 005
1 P-A 006
2 P-A 007

# ab88a5a1
Energy: Fire
1 A2 150
2 A3 037
2 A3 144
2 A3 150
1 A3 155
1 A4 157
2 B1 033
2 B1 036
1 B1 217
2 B1 225
1 P-A 005
1 P-A 006
2 P-A 007

# b038d2ce
Energy: Fire
1 A1 225
1 A2 150
1 A2 155
2 A3 037
2 A3 144
1 A3 150
1 A3 155
2 B1 033
2 B1 036
2 B1 217
1 B1 225
2 P-A 005
2 P-A 007

# c9e084fc
Energy: Fire
1 A1 225
1 A2 150
2 A3 037
2 A3 144
2 A3 150
2 B1 033
2 B1 036
2 B1 217
2 B1 225
2 P-A 005
2 P-A 007

# d0f94964
Energy: Fire
1 A2 147
1 A2b 070
2 A3 037
2 A3 144
2 A3 150
2 B1 033
1 B1 036
2 B1 217
1 B1 225
1 B1a 069
1 B2 147
2 P-A 005
2 P-A 007
